station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
5.0, 90.0, 1.0, 6.0, 1987-11-20 18:00:00, 0.0, None
7.0, 80.0, 5.0, 7.0, 1987-11-21 06:00:00, 0.0, None
6.0, 75.0, 6.0, 7.0, 1987-11-21 18:00:00, 4.0, None
4.0, 100.0, 4.0, 6.0, 1987-11-22 06:00:00, 5.0, None
4.0, 100.0, 4.0, 5.0, 1987-11-22 18:00:00, 10.0, None
2.0, 100.0, 2.0, 2.0, 1987-11-23 06:00:00, 2.0, None
5.0, 92.0, 2.0, 5.0, 1987-11-23 18:00:00, 2.0, None
4.0, 100.0, 4.0, 5.0, 1987-11-24 06:00:00, 4.0, None
5.0, 95.0, 4.0, 7.0, 1987-11-24 18:00:00, 3.0, None
4.0, 90.0, 4.0, 5.0, 1987-11-25 06:00:00, 3.0, None
5.0, 82.0, 4.0, 6.0, 1987-11-25 18:00:00, 0.0, None
3.0, 90.0, 3.0, 5.0, 1987-11-26 06:00:00, 0.0, None
5.0, 82.0, 2.0, 7.0, 1987-11-26 18:00:00, 0.0, None
3.0, 92.0, 3.0, 5.0, 1987-11-27 06:00:00, 0.0, None
5.0, 74.0, 3.0, 9.0, 1987-11-27 18:00:00, 0.0, None
7.0, 80.0, 6.0, 7.0, 1987-11-28 06:00:00, 0.0, None
8.0, 72.0, 6.0, 11.0, 1987-11-28 18:00:00, 0.0, None
7.0, 73.0, 7.0, 8.0, 1987-11-29 06:00:00, 0.0, None
8.0, 75.0, 7.0, 11.0, 1987-11-29 18:00:00, 0.0, None
4.0, 90.0, 4.0, 7.0, 1987-11-30 06:00:00, 0.0, None
6.0, 95.0, 4.0, 8.0, 1987-11-30 18:00:00, 1.0, None
5.0, 96.0, 5.0, 7.0, 1987-12-01 06:00:00, 18.0, None
9.0, 100.0, 5.0, 9.0, 1987-12-01 18:00:00, 12.0, None
8.0, 100.0, 7.0, 9.0, 1987-12-02 06:00:00, 8.0, None
9.0, 100.0, 8.0, 10.0, 1987-12-02 18:00:00, 5.0, None
5.0, 100.0, 5.0, 9.0, 1987-12-03 06:00:00, 36.0, None
9.0, 100.0, 5.0, 10.0, 1987-12-03 18:00:00, 20.0, None
8.0, 100.0, 8.0, 9.0, 1987-12-04 06:00:00, 5.0, None
10.0, 95.0, 8.0, 10.0, 1987-12-04 18:00:00, 2.0, None
6.0, 100.0, 6.0, 10.0, 1987-12-05 06:00:00, 0.0, None
6.0, 100.0, 4.0, 7.0, 1987-12-05 18:00:00, 2.0, None
6.0, 100.0, 6.0, 7.0, 1987-12-06 06:00:00, 17.0, None
9.0, 100.0, 7.0, 9.0, 1987-12-06 18:00:00, 8.0, None
4.0, 100.0, 4.0, 5.0, 1987-12-07 06:00:00, 8.0, None
5.0, 100.0, 4.0, 6.0, 1987-12-07 18:00:00, 2.0, None
1.0, 100.0, 1.0, 5.0, 1987-12-08 06:00:00, 0.0, None
4.0, 100.0, 1.0, 6.0, 1987-12-08 18:00:00, 0.0, None
1.0, 100.0, 1.0, 4.0, 1987-12-09 06:00:00, 5.0, None
0.0, 100.0, 0.0, 1.0, 1987-12-09 18:00:00, 51.0, None
4.0, 98.0, 0.0, 4.0, 1987-12-10 06:00:00, 19.0, None
3.0, 100.0, 3.0, 5.0, 1987-12-10 18:00:00, 0.0, None
2.0, 95.0, 1.0, 4.0, 1987-12-11 06:00:00, 0.0, None
2.0, 75.0, 2.0, 4.0, 1987-12-11 18:00:00, 0.0, None
-1.0, 90.0, -1.0, 2.0, 1987-12-12 06:00:00, 0.0, None
-1.0, 90.0, -1.0, 3.0, 1987-12-12 18:00:00, 0.0, None
-5.0, 100.0, -5.0, -1.0, 1987-12-13 06:00:00, 0.0, None
-3.0, 90.0, -6.0, -3.0, 1987-12-13 18:00:00, 0.0, None
-4.0, 100.0, -4.0, -3.0, 1987-12-14 06:00:00, 0.0, None
-1.0, 100.0, -3.0, -1.0, 1987-12-14 18:00:00, 12.0, None
-2.0, 100.0, -2.0, -1.0, 1987-12-15 06:00:00, 0.0, None
-3.0, 95.0, -3.0, 0.0, 1987-12-15 18:00:00, 0.0, None
-5.0, 98.0, -5.0, -3.0, 1987-12-16 06:00:00, 0.0, None
-4.0, 90.0, -6.0, -1.0, 1987-12-16 18:00:00, 0.0, None
-9.0, 98.0, -9.0, -4.0, 1987-12-17 06:00:00, 0.0, None
-6.0, 85.0, -10.0, -4.0, 1987-12-17 18:00:00, 0.0, None
-4.0, 100.0, -8.0, -4.0, 1987-12-18 06:00:00, 0.0, None
1.0, 90.0, -4.0, 2.0, 1987-12-18 18:00:00, 1.0, None
-3.0, 85.0, -3.0, 1.0, 1987-12-19 06:00:00, 0.0, None
-3.0, 96.0, -4.0, -3.0, 1987-12-19 18:00:00, 0.0, None
-3.0, 100.0, -3.0, -3.0, 1987-12-20 06:00:00, 0.0, None
-2.0, 100.0, -3.0, -2.0, 1987-12-20 18:00:00, 1.0, None
1.0, 98.0, -2.0, 1.0, 1987-12-21 06:00:00, 3.0, None
1.0, 100.0, 1.0, 2.0, 1987-12-21 18:00:00, 0.0, None
0.0, 100.0, 0.0, 1.0, 1987-12-22 06:00:00, 3.0, None
-2.0, 75.0, -2.0, 1.0, 1987-12-22 18:00:00, 0.0, None
-7.0, 98.0, -7.0, -2.0, 1987-12-23 06:00:00, 0.0, None
-4.0, 85.0, -9.0, -4.0, 1987-12-23 18:00:00, 0.0, None
-6.0, 100.0, -6.0, -4.0, 1987-12-24 06:00:00, 0.0, None
-2.0, 80.0, -7.0, -1.0, 1987-12-24 18:00:00, 0.0, None
-8.0, 100.0, -8.0, -2.0, 1987-12-25 06:00:00, 0.0, None
-5.0, 90.0, -9.0, -4.0, 1987-12-25 18:00:00, 0.0, None
-8.0, 100.0, -8.0, -5.0, 1987-12-26 06:00:00, 0.0, None
-2.0, 80.0, -8.0, -2.0, 1987-12-26 18:00:00, 0.0, None
-7.0, 100.0, -7.0, -2.0, 1987-12-27 06:00:00, 0.0, None
-4.0, 80.0, -7.0, -4.0, 1987-12-27 18:00:00, 0.0, None
-4.0, 80.0, -4.0, -4.0, 1987-12-28 06:00:00, 0.0, None
-1.0, 70.0, -4.0, -1.0, 1987-12-28 18:00:00, 0.0, None
-4.0, 100.0, -4.0, -1.0, 1987-12-29 06:00:00, 0.0, None
-1.0, 95.0, -4.0, -1.0, 1987-12-29 18:00:00, 3.0, None
-2.0, 80.0, -3.0, -1.0, 1987-12-30 06:00:00, None, None
-1.0, 60.0, -3.0, 2.0, 1987-12-30 18:00:00, 0.0, None
-7.0, 85.0, -7.0, -1.0, 1987-12-31 06:00:00, 0.0, None
-7.0, 65.0, -10.0, -4.0, 1987-12-31 18:00:00, 0.0, None
-12.0, 90.0, -12.0, -7.0, 1988-01-01 06:00:00, 0.0, None
-10.0, 70.0, -12.0, -8.0, 1988-01-01 18:00:00, 0.0, None
-14.0, 93.0, -14.0, -10.0, 1988-01-02 06:00:00, 0.0, None
-9.0, 75.0, -14.0, -7.0, 1988-01-02 18:00:00, 0.0, None
-11.0, 75.0, -11.0, -9.0, 1988-01-03 06:00:00, 0.0, None
-9.0, 62.0, -12.0, -6.0, 1988-01-03 18:00:00, 0.0, None
-13.0, 75.0, -13.0, -9.0, 1988-01-04 06:00:00, 0.0, None
-10.0, 65.0, -13.0, -10.0, 1988-01-04 18:00:00, 0.0, None
-12.0, 70.0, -12.0, -10.0, 1988-01-05 06:00:00, 0.0, None
-10.0, 65.0, -12.0, -10.0, 1988-01-05 18:00:00, 0.0, None
-10.0, 72.0, -11.0, -10.0, 1988-01-06 06:00:00, 0.0, None
-8.0, 65.0, -12.0, -6.0, 1988-01-06 18:00:00, 0.0, None
-9.0, 70.0, -9.0, -8.0, 1988-01-07 06:00:00, 0.0, None
-6.0, 70.0, -10.0, -6.0, 1988-01-07 18:00:00, 0.0, None
-10.0, 90.0, -10.0, -6.0, 1988-01-08 06:00:00, 0.0, None
-5.0, 72.0, -11.0, -5.0, 1988-01-08 18:00:00, 0.0, None
-8.0, 100.0, -8.0, -5.0, 1988-01-09 06:00:00, 2.0, None
-6.0, 100.0, -8.0, -6.0, 1988-01-09 18:00:00, 0.0, None
1.0, 100.0, -6.0, 1.0, 1988-01-10 06:00:00, 7.0, None
3.0, 100.0, 1.0, 3.0, 1988-01-10 18:00:00, 2.0, None
-2.0, 98.0, -2.0, 3.0, 1988-01-11 06:00:00, 1.0, None
0.0, 100.0, -2.0, 2.0, 1988-01-11 18:00:00, 1.0, None
-1.0, 100.0, -1.0, 0.0, 1988-01-12 06:00:00, 0.0, None
0.0, 100.0, -1.0, 1.0, 1988-01-12 18:00:00, 1.0, None
0.0, 100.0, 0.0, 0.0, 1988-01-13 06:00:00, 3.0, None
1.0, 100.0, 0.0, 1.0, 1988-01-13 18:00:00, 8.0, None
1.0, 100.0, 0.0, 1.0, 1988-01-14 06:00:00, 7.0, None
2.0, 100.0, 1.0, 2.0, 1988-01-14 18:00:00, 40.0, None
3.0, 100.0, 2.0, 3.0, 1988-01-15 06:00:00, 27.0, None
2.0, 98.0, -2.0, 5.0, 1988-01-15 18:00:00, 2.0, None
2.0, 100.0, 1.0, 2.0, 1988-01-16 06:00:00, 6.0, None
3.0, 95.0, 1.0, 3.0, 1988-01-16 18:00:00, 2.0, None
0.0, 10.0, 0.0, 3.0, 1988-01-17 06:00:00, 4.0, None
1.0, 100.0, 0.0, 2.0, 1988-01-17 18:00:00, 1.0, None
-2.0, 100.0, -2.0, 1.0, 1988-01-18 06:00:00, 0.0, None
1.0, 95.0, -2.0, 4.0, 1988-01-18 18:00:00, 0.0, None
-2.0, 100.0, -2.0, 1.0, 1988-01-19 06:00:00, 0.0, None
2.0, 80.0, -2.0, 2.0, 1988-01-19 18:00:00, 0.0, None
0.0, 100.0, 0.0, 2.0, 1988-01-20 06:00:00, 0.0, None
3.0, 95.0, 0.0, 4.0, 1988-01-20 18:00:00, 9.0, None
1.0, 100.0, 1.0, 3.0, 1988-01-21 06:00:00, 0.0, None
4.0, 80.0, 1.0, 5.0, 1988-01-21 18:00:00, 0.0, None
3.0, 70.0, 3.0, 4.0, 1988-01-22 06:00:00, 0.0, None
3.0, 95.0, 1.0, 4.0, 1988-01-22 18:00:00, 7.0, None
3.0, 70.0, 3.0, 3.0, 1988-01-23 06:00:00, 0.0, None
4.0, 75.0, 1.0, 6.0, 1988-01-23 18:00:00, 0.0, None
0.0, 95.0, 0.0, 4.0, 1988-01-24 06:00:00, 0.0, None
2.0, 80.0, -1.0, 2.0, 1988-01-24 18:00:00, 0.0, None
4.0, 80.0, 2.0, 4.0, 1988-01-25 06:00:00, 0.0, None
3.0, 80.0, 0.0, 5.0, 1988-01-25 18:00:00, 0.0, None
0.0, 100.0, 0.0, 3.0, 1988-01-26 06:00:00, 0.0, None
3.0, 90.0, -2.0, 5.0, 1988-01-26 18:00:00, 0.0, None
-2.0, 100.0, -2.0, 3.0, 1988-01-27 06:00:00, 0.0, None
4.0, 90.0, -2.0, 5.0, 1988-01-27 18:00:00, 0.0, None
3.0, 100.0, 1.0, 4.0, 1988-01-28 06:00:00, 4.0, None
5.0, 100.0, 3.0, 5.0, 1988-01-28 18:00:00, 9.0, None
3.0, 100.0, 3.0, 5.0, 1988-01-29 06:00:00, 7.0, None
3.0, 80.0, 3.0, 5.0, 1988-01-29 18:00:00, 8.0, None
-7.0, 75.0, -7.0, 3.0, 1988-01-30 06:00:00, 0.0, None
-8.0, 50.0, -9.0, -7.0, 1988-01-30 18:00:00, 0.0, None
-13.0, 70.0, -13.0, -8.0, 1988-01-31 06:00:00, 0.0, None
-9.0, 50.0, -13.0, -7.0, 1988-01-31 18:00:00, 0.0, None
-15.0, 70.0, -15.0, -9.0, 1988-02-01 06:00:00, 0.0, None
-10.0, 60.0, -16.0, -10.0, 1988-02-01 18:00:00, 0.0, None
-12.0, 70.0, -13.0, -10.0, 1988-02-02 06:00:00, 0.0, None
-6.0, 90.0, -12.0, -6.0, 1988-02-02 18:00:00, 0.0, None
-7.0, 80.0, -7.0, -6.0, 1988-02-03 06:00:00, None, None
-5.0, 68.0, -8.0, -4.0, 1988-02-03 18:00:00, 0.0, None
-7.0, 82.0, -7.0, -5.0, 1988-02-04 06:00:00, 0.0, None
-4.0, 65.0, -7.0, -3.0, 1988-02-04 18:00:00, 0.0, None
-8.0, 80.0, -8.0, -4.0, 1988-02-05 06:00:00, 0.0, None
-2.0, 62.0, -8.0, 0.0, 1988-02-05 18:00:00, 0.0, None
-4.0, 95.0, -4.0, -2.0, 1988-02-06 06:00:00, 0.0, None
-1.0, 85.0, -4.0, -1.0, 1988-02-06 18:00:00, 0.0, None
2.0, 100.0, -1.0, 2.0, 1988-02-07 06:00:00, 5.0, None
6.0, 90.0, 2.0, 8.0, 1988-02-07 18:00:00, 1.0, None
2.0, 100.0, 2.0, 6.0, 1988-02-08 06:00:00, 3.0, None
2.0, 100.0, 1.0, 2.0, 1988-02-08 18:00:00, 0.0, None
1.0, 100.0, 0.0, 2.0, 1988-02-09 06:00:00, 7.0, None
3.0, 100.0, 1.0, 4.0, 1988-02-09 18:00:00, 5.0, None
0.0, 100.0, 0.0, 3.0, 1988-02-10 06:00:00, 0.0, None
5.0, 97.0, 0.0, 5.0, 1988-02-10 18:00:00, 2.0, None
7.0, 90.0, 5.0, 7.0, 1988-02-11 06:00:00, 1.0, None
9.0, 80.0, 7.0, 10.0, 1988-02-11 18:00:00, 3.0, None
7.0, 95.0, 7.0, 9.0, 1988-02-12 06:00:00, 1.0, None
7.0, 98.0, 6.0, 9.0, 1988-02-12 18:00:00, 1.0, None
4.0, 95.0, 4.0, 7.0, 1988-02-13 06:00:00, 11.0, None
5.0, 65.0, 3.0, 5.0, 1988-02-13 18:00:00, 1.0, None
3.0, 95.0, 3.0, 5.0, 1988-02-14 06:00:00, 0.0, None
4.0, 100.0, 2.0, 5.0, 1988-02-14 18:00:00, 5.0, None
4.0, 90.0, 1.0, 4.0, 1988-02-15 06:00:00, 12.0, None
5.0, 72.0, 3.0, 5.0, 1988-02-15 18:00:00, 3.0, None
3.0, 90.0, 3.0, 5.0, 1988-02-16 06:00:00, 0.0, None
5.0, 65.0, 0.0, 5.0, 1988-02-16 18:00:00, 0.0, None
4.0, 75.0, 3.0, 5.0, 1988-02-17 06:00:00, 0.0, None
5.0, 90.0, 3.0, 5.0, 1988-02-17 18:00:00, 2.0, None
2.0, 100.0, 2.0, 5.0, 1988-02-18 06:00:00, 1.0, None
5.0, 85.0, 2.0, 5.0, 1988-02-18 18:00:00, 0.0, None
5.0, 90.0, 4.0, 5.0, 1988-02-19 06:00:00, 0.0, None
7.0, 93.0, 5.0, 7.0, 1988-02-19 18:00:00, 1.0, None
4.0, 75.0, 4.0, 7.0, 1988-02-20 06:00:00, 0.0, None
11.0, 60.0, 3.0, 12.0, 1988-02-20 18:00:00, 0.0, None
5.0, 93.0, 4.0, 11.0, 1988-02-21 06:00:00, 0.0, None
10.0, 42.0, 4.0, 11.0, 1988-02-21 18:00:00, 0.0, None
2.0, 80.0, 2.0, 10.0, 1988-02-22 06:00:00, 0.0, None
8.0, 35.0, 0.0, 10.0, 1988-02-22 18:00:00, 0.0, None
7.0, 35.0, -1.0, 8.0, 1988-02-23 18:00:00, 0.0, None
-1.0, 85.0, -1.0, 7.0, 1988-02-24 06:00:00, 0.0, None
9.0, 45.0, -2.0, 11.0, 1988-02-24 18:00:00, 0.0, None
0.0, 95.0, 0.0, 9.0, 1988-02-25 06:00:00, 0.0, None
10.0, 55.0, -1.0, 10.0, 1988-02-25 18:00:00, 0.0, None
3.0, 95.0, 3.0, 10.0, 1988-02-26 06:00:00, 0.0, None
14.0, 55.0, 2.0, 15.0, 1988-02-26 18:00:00, 0.0, None
4.0, 98.0, 4.0, 14.0, 1988-02-27 06:00:00, 0.0, None
14.0, 45.0, 4.0, 16.0, 1988-02-27 18:00:00, 0.0, None
3.0, 97.0, 3.0, 14.0, 1988-02-28 06:00:00, 0.0, None
13.0, 45.0, 0.0, 14.0, 1988-02-28 14:00:00, 0.0, None
4.0, 93.0, 4.0, 13.0, 1988-02-29 06:00:00, 0.0, None
12.0, 62.0, 3.0, 12.0, 1988-02-29 18:00:00, 0.0, None
