station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
0.0, None, None, None, 0.0, None, 2.0, 1981-11-26 07:00:00, None, 0.0
0.0, None, None, None, 0.0, None, 4.0, 1981-11-26 15:00:00, None, 0.0
-3.0, None, None, None, -4.0, None, 1.0, 1981-11-27 07:00:00, None, 0.0
0.0, None, None, None, -3.0, None, 3.0, 1981-11-27 14:00:00, None, 0.0
-3.0, None, None, None, -4.0, None, 2.0, 1981-11-28 07:00:00, None, 0.0
1.0, None, None, None, -3.0, None, 2.0, 1981-11-28 14:00:00, None, 0.0
1.0, None, None, None, -3.0, None, 2.0, 1981-11-29 07:00:00, None, 0.0
2.0, None, None, None, 1.0, None, 2.0, 1981-11-29 16:00:00, None, 0.0
0.0, None, None, None, 0.0, None, 2.0, 1981-11-30 07:00:00, None, 0.0
1.0, None, None, None, 0.0, None, 3.0, 1981-11-30 16:00:00, None, 0.0
1.0, None, 11.0, 11.0, 0.0, None, 2.0, 1981-12-01 07:00:00, None, 11.0
2.0, None, None, None, 1.0, None, 2.5, 1981-12-01 16:00:00, None, 10.0
2.0, None, None, None, 0.0, None, 2.5, 1981-12-02 07:00:00, None, 5.0
3.0, None, None, None, 1.5, None, 5.0, 1981-12-02 16:00:00, None, 0.0
-1.0, None, None, None, -2.5, None, 3.0, 1981-12-03 06:00:00, None, 0.0
0.0, None, None, None, -3.0, None, 1.0, 1981-12-03 15:00:00, None, 0.0
-0.5, None, None, None, -3.0, None, 1.0, 1981-12-04 06:00:00, None, 0.0
1.0, None, None, None, -1.0, None, 3.0, 1981-12-04 15:00:00, None, 0.0
3.0, None, None, None, 1.0, None, 5.0, 1981-12-05 06:00:00, None, 0.0
4.0, None, None, None, 3.0, None, 4.0, 1981-12-05 15:00:00, None, 0.0
3.0, None, None, None, 3.0, None, 4.0, 1981-12-06 06:00:00, None, 0.0
3.0, None, None, None, 3.0, None, 4.0, 1981-12-06 15:00:00, None, 0.0
0.0, None, 3.0, 3.0, -1.0, None, 3.0, 1981-12-07 07:00:00, None, 3.0
2.0, None, 3.0, None, 0.0, None, 2.0, 1981-12-07 15:00:00, None, 2.0
0.0, None, None, None, -1.0, None, 2.0, 1981-12-08 07:30:00, None, 0.0
1.0, None, None, None, -1.0, None, 2.0, 1981-12-08 16:00:00, None, 0.0
0.0, None, 4.0, 4.0, -1.0, None, 1.0, 1981-12-09 06:00:00, None, 4.0
0.0, None, 9.0, 5.0, 0.0, None, 1.0, 1981-12-09 15:30:00, None, 9.0
4.0, None, None, None, 0.0, None, 5.0, 1981-12-10 06:00:00, None, 4.0
4.0, None, None, None, 4.0, None, 7.0, 1981-12-10 15:50:00, None, 0.0
0.0, None, None, None, 0.0, None, 6.0, 1981-12-11 06:00:00, None, 0.0
0.0, None, None, None, 0.0, None, 3.0, 1981-12-11 16:00:00, None, 0.0
-3.0, None, None, None, -4.0, None, 0.0, 1981-12-12 06:00:00, None, 0.0
-4.0, None, None, None, -4.0, None, -1.0, 1981-12-12 16:00:00, None, 0.0
-9.0, None, None, None, -14.0, None, -4.0, 1981-12-13 06:00:00, None, 0.0
-6.0, None, None, None, -10.0, None, -4.0, 1981-12-13 16:00:00, None, 0.0
-5.0, None, 6.0, 6.0, -8.0, None, -5.0, 1981-12-14 06:00:00, None, 6.0
-1.0, None, 12.0, 6.0, -6.0, None, -1.0, 1981-12-14 15:00:00, None, 12.0
-2.0, None, 13.0, 1.0, -3.0, None, -1.0, 1981-12-15 06:00:00, None, 13.0
-1.0, None, 1.0, 1.0, -2.0, None, -1.0, 1981-12-15 15:00:00, None, 17.0
-5.0, None, None, None, -5.0, None, -1.0, 1981-12-16 06:00:00, None, 10.0
-2.0, None, None, None, -5.0, None, -2.0, 1981-12-16 15:00:00, None, 10.0
-3.0, None, None, None, -5.0, None, -2.0, 1981-12-17 06:00:00, None, 10.0
-2.0, None, None, None, -4.0, None, -2.0, 1981-12-17 15:30:00, None, 10.0
-3.0, None, None, None, -3.0, None, -2.0, 1981-12-18 06:00:00, None, 10.0
-1.0, None, None, None, -3.0, None, -1.0, 1981-12-18 15:30:00, None, 10.0
-1.0, None, 5.0, 5.0, -2.0, None, -1.0, 1981-12-19 06:00:00, None, 15.0
2.0, None, 18.0, 12.0, -1.0, None, 2.0, 1981-12-19 16:00:00, None, 26.0
0.0, None, 18.0, None, -1.0, None, 2.0, 1981-12-20 06:00:00, None, 26.0
0.0, None, None, None, -1.0, None, 4.0, 1981-12-20 16:00:00, None, 21.0
-1.5, None, None, None, -2.0, None, 0.0, 1981-12-21 06:00:00, None, 21.0
-1.0, None, None, None, -4.0, None, 1.0, 1981-12-21 15:30:00, None, 20.0
-3.0, None, None, None, -4.0, None, -1.0, 1981-12-22 06:00:00, None, 20.0
-2.0, None, None, None, -4.0, None, 1.0, 1981-12-22 15:30:00, None, 20.0
-5.0, None, None, None, -6.0, None, -2.0, 1981-12-23 06:00:00, None, 20.0
-2.0, None, None, None, -5.0, None, -2.0, 1981-12-23 15:30:00, None, 20.0
-3.0, None, 2.0, 2.0, -5.0, None, -2.0, 1981-12-24 06:00:00, None, 22.0
-1.0, None, 2.0, 2.0, -5.0, None, -1.0, 1981-12-24 15:00:00, None, 22.0
-3.0, None, 5.0, 5.0, -3.5, None, 1.0, 1981-12-27 06:00:00, None, 23.0
-4.0, None, None, None, -5.0, None, 1.0, 1981-12-27 15:00:00, None, 23.0
-3.5, None, None, None, -4.5, None, -2.5, 1981-12-28 06:00:00, None, 22.0
-4.0, None, None, None, -5.0, None, 0.0, 1981-12-28 15:00:00, None, 22.0
-6.0, None, None, None, -7.0, None, -3.0, 1981-12-29 06:00:00, None, 22.0
-4.0, None, None, None, -6.0, None, -1.0, 1981-12-29 15:45:00, None, 22.0
-5.0, None, 1.0, 1.0, -6.0, None, -3.0, 1981-12-30 06:00:00, None, 22.0
-4.0, None, None, None, -6.0, None, -3.0, 1981-12-30 15:30:00, None, 22.0
-10.0, None, 4.0, 4.0, -10.0, None, -4.0, 1981-12-31 06:00:00, None, 24.0
-5.0, None, None, None, -10.0, None, -5.0, 1981-12-31 16:00:00, None, 24.0
-3.0, None, 5.0, 5.0, -11.0, None, -3.0, 1982-01-02 06:00:00, None, 25.0
-3.0, None, None, None, -10.0, None, -2.0, 1982-01-02 16:00:00, None, 25.0
-5.0, None, 7.0, 7.0, -10.0, None, -3.0, 1982-01-03 06:00:00, None, 27.0
-4.0, None, 7.0, 2.0, -10.0, None, -2.0, 1982-01-03 16:00:00, None, 27.0
-8.0, None, 8.0, 8.0, -10.0, None, 1.0, 1982-01-04 06:00:00, None, 35.0
-7.0, None, None, None, -10.0, None, -1.0, 1982-01-04 15:30:00, None, 35.0
-12.0, None, None, None, -12.0, None, -7.0, 1982-01-05 06:00:00, None, 30.0
-12.0, None, None, None, -13.0, None, -7.0, 1982-01-05 15:30:00, None, 30.0
-17.0, None, None, None, -18.0, None, -12.0, 1982-01-06 06:00:00, None, 30.0
-12.0, None, 1.0, 1.0, -18.0, None, -12.0, 1982-01-06 15:30:00, None, 31.0
-12.0, None, 1.0, None, -14.0, None, -12.0, 1982-01-07 06:00:00, None, 31.0
-12.0, None, 1.0, 1.0, -12.0, None, -9.0, 1982-01-07 15:30:00, None, 28.0
-5.0, None, 7.0, 9.0, -9.0, None, -5.0, 1982-01-08 06:00:00, None, 37.0
-3.0, None, 18.0, 9.0, -9.0, None, -3.0, 1982-01-08 15:00:00, None, 41.0
-2.0, None, 18.0, None, -9.0, None, -2.0, 1982-01-09 06:00:00, None, 41.0
-1.0, None, None, None, -9.0, None, -1.0, 1982-01-09 15:00:00, None, 40.0
-2.0, None, None, None, -5.0, None, 1.0, 1982-01-10 06:00:00, None, 40.0
-1.0, None, 2.0, 2.0, -3.0, None, -1.0, 1982-01-10 15:00:00, None, 42.0
-1.0, None, 5.0, 5.0, -2.0, None, -1.0, 1982-01-11 06:00:00, None, 45.0
0.0, None, None, None, -2.0, None, 0.5, 1982-01-11 15:30:00, None, 42.0
-2.0, None, None, None, -4.0, None, 0.0, 1982-01-12 06:00:00, None, 42.0
0.0, None, 1.0, 1.0, -2.0, None, 1.0, 1982-01-12 15:30:00, None, 40.0
-1.0, None, 2.0, 2.0, -2.0, None, 1.0, 1982-01-13 06:00:00, None, 42.0
0.0, None, None, None, -1.5, None, 0.0, 1982-01-13 15:30:00, None, 40.0
0.0, None, 4.0, 4.0, -1.0, None, 0.0, 1982-01-14 06:00:00, None, 44.0
2.0, None, None, None, -1.0, None, 3.0, 1982-01-14 15:30:00, None, 38.0
1.0, None, None, None, 0.0, None, 2.0, 1982-01-15 06:00:00, None, 35.0
-2.0, None, None, None, -2.0, None, 2.0, 1982-01-15 15:30:00, None, 34.0
-9.0, None, None, None, -9.0, None, -2.0, 1982-01-16 06:00:00, None, 34.0
-7.0, None, 8.0, 8.0, -9.0, None, -1.0, 1982-01-16 16:00:00, None, 42.0
-7.0, None, 13.0, 6.0, -8.0, None, -6.0, 1982-01-17 06:00:00, None, 50.0
-2.5, None, 18.0, 5.0, -7.5, None, -2.5, 1982-01-17 16:00:00, None, 50.0
-3.0, None, 20.0, 7.0, -3.0, None, -2.5, 1982-01-18 06:00:00, None, 52.0
-2.0, None, None, None, -3.0, None, 1.0, 1982-01-18 15:30:00, None, 52.0
-5.5, None, None, None, -8.0, None, -2.0, 1982-01-19 06:00:00, None, 52.0
-2.0, None, None, None, -5.5, None, -1.0, 1982-01-19 15:30:00, None, 52.0
-5.0, None, None, None, -6.0, None, -2.0, 1982-01-20 06:00:00, None, 52.0
-3.0, None, None, None, -6.0, None, -3.0, 1982-01-20 15:30:00, None, 50.0
-8.0, None, None, None, -10.0, None, -3.0, 1982-01-21 06:00:00, None, 50.0
-4.0, None, None, None, -8.0, None, -4.0, 1982-01-21 15:30:00, None, 48.0
-6.0, None, 2.0, 2.0, -6.0, None, -4.0, 1982-01-22 06:00:00, None, 48.0
-6.0, None, None, None, -7.0, None, -5.0, 1982-01-22 15:00:00, None, 48.0
-6.5, None, 8.0, 8.0, -7.0, None, -4.5, 1982-01-23 06:00:00, None, 55.0
-5.0, None, 16.0, 8.0, -6.5, None, -5.0, 1982-01-23 15:00:00, None, 65.0
-2.5, None, 28.0, 28.0, -6.5, None, -2.0, 1982-01-24 06:00:00, None, 75.0
3.0, None, 1.0, 1.0, -3.0, None, 8.0, 1982-01-24 16:00:00, None, 76.0
-2.0, None, None, None, -2.0, None, 3.0, 1982-01-25 06:00:00, None, 70.0
0.0, None, 1.0, 1.0, -2.0, None, 2.0, 1982-01-25 15:45:00, None, 70.0
2.0, None, 9.0, 9.0, 2.0, None, 3.0, 1982-01-26 06:00:00, None, 70.0
5.0, None, None, None, 2.0, None, 10.0, 1982-01-26 16:00:00, None, 67.0
-1.0, None, None, None, -1.0, None, 5.0, 1982-01-27 06:00:00, None, 67.0
1.5, None, None, None, -1.0, None, 4.0, 1982-01-27 15:45:00, None, 55.0
-3.0, None, 2.0, 2.0, -3.0, None, 2.0, 1982-01-28 06:00:00, None, 55.0
0.5, None, 2.0, 2.0, -3.0, None, 0.5, 1982-01-28 16:00:00, None, 58.0
-1.0, None, None, None, -1.0, None, 1.0, 1982-01-29 06:00:00, None, 55.0
1.0, None, 2.0, 2.0, -1.0, None, 1.0, 1982-01-29 15:30:00, None, 52.0
1.0, None, None, None, -1.0, None, 1.0, 1982-01-30 06:00:00, None, 52.0
3.0, None, None, None, -1.0, None, 6.0, 1982-01-30 16:00:00, None, 50.0
1.0, None, None, None, 1.0, None, 3.0, 1982-01-31 06:00:00, None, 48.0
3.5, None, None, None, 1.0, None, 6.0, 1982-01-31 16:00:00, None, 46.0
-1.0, None, None, None, -2.0, None, 3.5, 1982-02-01 06:00:00, None, 46.0
2.0, None, None, None, -1.0, None, 4.0, 1982-02-01 16:00:00, None, 46.0
-1.0, None, 2.0, 2.0, -1.0, None, 2.0, 1982-02-02 06:00:00, None, 48.0
1.0, None, 2.0, 2.0, -1.0, None, 3.0, 1982-02-02 16:00:00, None, 48.0
-5.0, None, None, None, -6.0, None, 1.0, 1982-02-03 06:00:00, None, 46.0
-3.0, None, None, None, -6.0, None, -2.0, 1982-02-03 15:30:00, None, 44.0
-10.0, None, None, None, -11.0, None, -3.0, 1982-02-04 06:00:00, None, 44.0
-8.0, None, None, None, -10.0, None, -6.0, 1982-02-04 15:30:00, None, 41.0
-10.0, None, None, None, -10.0, None, -7.5, 1982-02-05 06:00:00, None, 41.0
-8.0, None, None, None, -10.0, None, -5.0, 1982-02-05 16:00:00, None, 41.0
-9.0, None, 1.0, 1.0, -10.0, None, -8.0, 1982-02-06 06:00:00, None, 42.0
-5.0, None, 1.0, None, -10.0, None, -4.0, 1982-02-06 16:00:00, None, 42.0
-11.0, None, None, None, -12.0, None, -5.0, 1982-02-07 06:00:00, None, 42.0
-8.0, None, None, None, -13.0, None, -3.0, 1982-02-07 16:00:00, None, 42.0
-14.0, None, None, None, -14.0, None, -8.0, 1982-02-08 06:00:00, None, 42.0
-6.0, None, None, None, -15.0, None, -6.0, 1982-02-08 15:30:00, None, 42.0
-16.0, None, 2.0, 2.0, -16.0, None, -6.0, 1982-02-09 06:00:00, None, 44.0
-8.0, None, None, None, -16.0, None, -6.0, 1982-02-09 15:30:00, None, 44.0
-10.0, None, None, None, -12.0, None, -8.0, 1982-02-10 06:00:00, None, 44.0
-5.0, None, None, None, -12.0, None, -5.0, 1982-02-10 15:30:00, None, 44.0
-7.0, None, 1.0, 1.0, -8.0, None, -4.5, 1982-02-11 06:00:00, None, 45.0
-2.0, None, 4.0, 4.0, -7.0, None, -2.0, 1982-02-11 15:30:00, None, 49.0
-4.0, None, 10.0, 6.0, -4.5, None, -2.0, 1982-02-12 06:00:00, None, 55.0
0.0, None, 13.0, 3.0, -4.0, None, 1.0, 1982-02-12 16:00:00, None, 55.0
0.0, None, 7.0, 7.0, 0.0, None, 2.0, 1982-02-13 06:00:00, None, 61.0
0.0, None, 12.0, 5.0, 0.0, None, 0.0, 1982-02-13 17:00:00, None, 62.0
0.0, None, 12.0, 2.0, 0.0, None, 1.0, 1982-02-14 07:00:00, None, 62.0
1.0, None, None, None, 0.0, None, 2.0, 1982-02-14 16:00:00, None, 62.0
3.0, None, None, None, 0.0, None, 4.0, 1982-02-15 06:00:00, None, 62.0
5.0, None, None, None, 3.0, None, 6.0, 1982-02-15 16:00:00, None, 54.0
3.0, None, None, None, 2.0, None, 6.0, 1982-02-16 06:00:00, None, 50.0
5.0, None, None, None, 2.0, None, 6.0, 1982-02-16 16:00:00, None, 50.0
2.5, None, None, None, 2.0, None, 5.5, 1982-02-17 06:00:00, None, 42.0
4.0, None, None, None, 2.0, None, 6.0, 1982-02-17 15:30:00, None, 40.0
2.0, None, None, None, 1.0, None, 5.0, 1982-02-18 06:00:00, None, 40.0
2.0, None, None, None, 2.0, None, 4.0, 1982-02-18 15:30:00, None, 38.0
2.0, None, None, None, 2.0, None, 3.0, 1982-02-19 06:00:00, None, 38.0
3.0, None, None, None, 2.0, None, 3.0, 1982-02-19 16:00:00, None, 38.0
3.0, None, None, None, 1.0, None, 4.0, 1982-02-20 06:00:00, None, 35.0
5.0, None, None, None, 1.0, None, 5.0, 1982-02-20 16:00:00, None, 35.0
0.0, None, None, None, 0.0, None, 5.0, 1982-02-21 06:00:00, None, 35.0
3.5, None, None, None, 0.0, None, 7.0, 1982-02-21 16:00:00, None, 32.0
-2.0, None, None, None, -2.0, None, 4.0, 1982-02-22 06:00:00, None, 32.0
2.0, None, None, None, -2.0, None, 3.5, 1982-02-22 15:45:00, None, 30.0
-2.0, None, 2.0, 2.0, -2.0, None, 2.0, 1982-02-23 06:00:00, None, 32.0
0.0, None, None, None, -2.0, None, 2.0, 1982-02-23 15:30:00, None, 32.0
-5.0, None, 1.0, 1.0, -5.0, None, 0.0, 1982-02-24 06:00:00, None, 33.0
2.0, None, None, None, -5.0, None, 2.0, 1982-02-24 15:30:00, None, 31.0
-2.0, None, None, None, -3.0, None, 2.0, 1982-02-25 06:00:00, None, 31.0
2.0, None, None, None, -2.0, None, 2.0, 1982-02-25 15:30:00, None, 30.0
-4.0, None, None, None, -5.0, None, 3.0, 1982-02-26 06:00:00, None, 30.0
1.0, None, None, None, -5.0, None, 3.0, 1982-02-26 16:00:00, None, 30.0
0.5, None, 5.0, 5.0, -1.0, None, 4.0, 1982-02-27 06:00:00, None, 35.0
3.0, None, None, None, 0.0, None, 4.0, 1982-02-27 16:00:00, None, 30.0
0.5, None, None, None, -1.0, None, 4.0, 1982-02-28 06:00:00, None, 30.0
3.0, None, None, None, 0.0, None, 5.0, 1982-02-28 16:00:00, None, 30.0
0.0, None, 1.0, 1.0, 0.0, None, 5.0, 1982-03-01 06:00:00, None, 31.0
2.0, None, None, None, 0.0, None, 2.0, 1982-03-01 15:30:00, None, 30.0
1.5, None, None, None, 1.0, None, 3.0, 1982-03-02 06:00:00, None, 30.0
5.0, None, None, None, 1.5, None, 7.0, 1982-03-02 15:30:00, None, 28.0
3.0, None, None, None, 2.0, None, 6.0, 1982-03-03 06:00:00, None, 28.0
5.0, None, None, None, 1.0, None, 6.0, 1982-03-03 16:00:00, None, 27.0
0.0, None, None, None, 0.0, None, 5.0, 1982-03-04 06:00:00, None, 27.0
6.0, None, None, None, 0.0, None, 7.0, 1982-03-04 15:30:00, None, 22.0
-3.0, None, None, None, -3.0, None, 7.0, 1982-03-05 06:00:00, None, 22.0
3.5, None, None, None, -3.5, None, 7.0, 1982-03-05 16:00:00, None, 20.0
-2.0, None, None, None, -3.0, None, 4.0, 1982-03-06 06:00:00, None, 20.0
4.5, None, None, None, -2.0, None, 5.5, 1982-03-06 16:00:00, None, 20.0
0.0, None, None, None, -1.0, None, 5.0, 1982-03-07 06:00:00, None, 20.0
5.5, None, None, None, 0.0, None, 7.5, 1982-03-07 16:00:00, None, 18.0
-2.0, None, None, None, -3.0, None, 5.5, 1982-03-08 06:00:00, None, 18.0
5.0, None, None, None, -2.0, None, 7.0, 1982-03-08 15:30:00, None, 15.0
2.0, None, None, None, 1.0, None, 5.0, 1982-03-09 06:00:00, None, 15.0
5.0, None, None, None, 2.0, None, 8.0, 1982-03-09 15:30:00, None, 11.0
-1.0, None, None, None, -2.0, None, 6.0, 1982-03-10 06:00:00, None, 11.0
5.0, None, None, None, -2.0, None, 6.0, 1982-03-10 16:00:00, None, 11.0
1.0, None, 3.0, 3.0, 0.0, None, 5.5, 1982-03-11 06:00:00, None, 14.0
2.0, None, None, None, 1.0, None, 3.0, 1982-03-11 15:30:00, None, 12.0
-2.0, None, None, None, -2.5, None, 3.0, 1982-03-12 06:00:00, None, 12.0
0.0, None, None, None, -2.0, None, 1.0, 1982-03-12 16:00:00, None, 12.0
1.0, None, None, None, 0.0, None, 1.0, 1982-03-13 06:00:00, None, 12.0
5.5, None, None, None, 0.0, None, 5.5, 1982-03-13 14:00:00, None, 10.0
2.5, None, None, None, 1.0, None, 6.0, 1982-03-14 06:00:00, None, 9.0
3.5, None, None, None, 1.0, None, 5.0, 1982-03-14 14:00:00, None, 8.0
1.0, None, None, None, 0.0, None, 3.5, 1982-03-15 06:00:00, None, 5.0
0.0, None, 3.0, 3.0, 0.0, None, 2.0, 1982-03-15 15:00:00, None, 8.0
-1.0, None, 5.0, 2.0, -1.0, None, 1.0, 1982-03-16 06:00:00, None, 10.0
5.0, None, None, None, -1.0, None, 6.0, 1982-03-16 15:00:00, None, 6.0
-1.0, None, None, None, -1.0, None, 5.0, 1982-03-17 06:30:00, None, 5.0
4.0, None, None, None, -2.0, None, 5.0, 1982-03-17 15:00:00, None, 4.0
-3.0, None, None, None, -3.0, None, 5.0, 1982-03-18 06:30:00, None, 4.0
6.0, None, None, None, -4.0, None, 6.0, 1982-03-18 15:00:00, None, 0.0
0.0, None, None, None, -1.0, None, 7.0, 1982-03-19 07:00:00, None, 0.0
4.0, None, None, None, 0.0, None, 5.5, 1982-03-19 15:00:00, None, 0.0
1.0, None, None, None, 1.0, None, 4.0, 1982-03-20 07:00:00, None, 0.0
5.0, None, None, None, 1.0, None, 6.5, 1982-03-20 15:00:00, None, 0.0
1.0, None, None, None, 0.0, None, 5.0, 1982-03-21 07:00:00, None, 0.0
9.0, None, None, None, 1.0, None, 9.0, 1982-03-21 15:00:00, None, 0.0
-1.0, None, None, None, -2.0, None, 10.0, 1982-03-22 07:15:00, None, 0.0
6.0, None, None, None, -1.0, None, 6.0, 1982-03-22 15:00:00, None, 0.0
1.0, None, None, None, 1.0, None, 6.0, 1982-03-23 06:30:00, None, 0.0
8.0, None, None, None, 0.0, None, 10.0, 1982-03-23 15:15:00, None, 0.0
-1.0, None, None, None, -1.0, None, 8.0, 1982-03-24 06:00:00, None, 0.0
8.0, None, None, None, -1.0, None, 9.0, 1982-03-24 15:00:00, None, 0.0
-1.0, None, None, None, -2.0, None, 8.0, 1982-03-25 06:00:00, None, 0.0
10.0, None, None, None, -1.0, None, 11.0, 1982-03-25 15:30:00, None, 0.0
-2.0, None, None, None, -2.0, None, 11.0, 1982-03-26 06:00:00, None, 0.0
10.0, None, None, None, -2.0, None, 11.0, 1982-03-26 15:30:00, None, 0.0
3.0, None, None, None, 3.0, None, 10.0, 1982-03-27 07:00:00, None, 0.0
8.0, None, None, None, 3.0, None, 8.0, 1982-03-27 15:00:00, None, 0.0
0.0, None, None, None, -1.0, None, 8.0, 1982-03-29 07:00:00, None, 0.0
5.0, None, None, None, -1.0, None, 8.0, 1982-03-29 15:00:00, None, 0.0
0.0, None, 2.0, 2.0, 0.0, None, 5.0, 1982-03-30 06:00:00, None, 2.0
8.0, None, None, None, 0.0, None, 8.0, 1982-03-30 15:00:00, None, 0.0
1.0, None, None, None, 0.0, None, 8.0, 1982-03-31 06:00:00, None, 0.0
2.0, None, None, None, 1.0, None, 4.0, 1982-03-31 15:00:00, None, 0.0
0.0, None, None, None, 0.0, None, 3.0, 1982-04-01 06:00:00, None, 0.0
5.0, None, None, None, 0.0, None, 7.0, 1982-04-01 15:00:00, None, 0.0
2.0, None, None, None, -1.0, None, 6.0, 1982-04-05 06:30:00, None, 0.0
5.0, None, None, None, 1.0, None, 6.0, 1982-04-05 15:30:00, None, 0.0
-1.0, None, None, None, -1.0, None, 5.0, 1982-04-06 06:10:00, None, 0.0
8.0, None, None, None, -1.0, None, 10.0, 1982-04-06 15:30:00, None, 0.0
1.0, None, None, None, 0.0, None, 8.0, 1982-04-07 06:15:00, None, 0.0
8.0, None, None, None, 1.0, None, 8.0, 1982-04-07 15:15:00, None, 0.0
4.0, None, None, None, 3.0, None, 10.0, 1982-04-13 06:15:00, None, 0.0
7.0, None, None, None, 4.0, None, 9.0, 1982-04-13 16:00:00, None, 0.0
1.0, None, None, None, 1.0, None, 7.0, 1982-04-14 06:00:00, None, 0.0
6.0, None, None, None, 1.0, None, 7.0, 1982-04-14 15:45:00, None, 0.0
-1.0, None, 2.0, 2.0, -1.0, None, 6.0, 1982-04-15 06:15:00, None, 2.0
7.0, None, None, None, -1.0, None, 8.0, 1982-04-15 16:00:00, None, 0.0
-2.0, None, None, None, -3.0, None, 8.0, 1982-04-19 06:00:00, None, 0.0
10.0, None, None, None, -2.0, None, 10.0, 1982-04-19 15:30:00, None, 0.0
0.0, None, None, None, -2.0, None, 10.0, 1982-04-20 06:15:00, None, 0.0
12.0, None, None, None, 0.0, None, 12.0, 1982-04-20 16:00:00, None, 0.0
1.0, None, None, None, 0.0, None, 12.0, 1982-04-21 06:15:00, None, 0.0
14.0, None, None, None, 1.5, None, 16.0, 1982-04-21 15:00:00, None, 0.0
14.0, None, None, None, 1.0, None, 15.0, 1982-04-21 15:30:00, None, 0.0
1.0, None, None, None, 0.0, None, 15.0, 1982-04-22 06:00:00, None, 0.0
5.0, None, None, None, 3.0, None, 14.0, 1982-04-22 07:00:00, None, 0.0
17.0, None, None, None, 1.0, None, 17.0, 1982-04-22 16:00:00, None, 0.0
0.0, None, None, None, 0.0, None, 20.0, 1982-04-26 06:00:00, None, 0.0
15.0, None, None, None, 0.0, None, 16.0, 1982-04-26 16:05:00, None, 0.0
1.0, None, None, None, -1.0, None, 16.0, 1982-04-27 06:00:00, None, 0.0
17.0, None, None, None, 0.0, None, 18.0, 1982-04-27 16:15:00, None, 0.0
8.0, None, None, None, 7.0, None, 18.0, 1982-04-28 06:00:00, None, 0.0
10.0, None, None, None, 7.0, None, 11.0, 1982-04-28 15:30:00, None, 0.0
2.0, None, None, None, 2.0, None, 10.0, 1982-04-29 06:00:00, None, 0.0
10.0, None, None, None, 2.0, None, 11.0, 1982-04-29 16:00:00, None, 0.0
3.0, None, None, None, 3.0, None, 3.0, 1982-11-01 07:00:00, None, 0.0
5.0, None, None, None, 3.0, None, 9.0, 1982-11-01 16:00:00, None, 0.0
-1.0, None, None, None, -2.0, None, 5.0, 1982-11-02 06:45:00, None, 0.0
2.0, None, None, None, -1.0, None, 5.0, 1982-11-02 16:00:00, None, 0.0
1.0, None, None, None, 0.0, None, 2.0, 1982-11-03 06:45:00, None, 0.0
4.0, None, None, None, 1.0, None, 5.0, 1982-11-03 16:00:00, None, 0.0
4.0, None, None, None, 3.0, None, 5.0, 1982-11-04 07:00:00, None, 0.0
5.0, None, None, None, 4.0, None, 6.0, 1982-11-04 16:05:00, None, 0.0
-2.0, None, None, None, -2.0, None, 5.0, 1982-11-08 07:00:00, None, 0.0
2.0, None, None, None, -2.0, None, 5.0, 1982-11-08 15:51:00, None, 0.0
-2.0, None, None, None, -2.0, None, 2.0, 1982-11-09 06:00:00, None, 0.0
1.5, None, None, None, -2.0, None, 5.0, 1982-11-09 16:00:00, None, 0.0
-3.5, None, None, None, -4.0, None, 1.5, 1982-11-10 06:55:00, None, 0.0
0.0, None, None, None, -4.0, None, 4.0, 1982-11-10 16:00:00, None, 0.0
-5.0, None, None, None, -5.0, None, 6.0, 1982-11-14 06:00:00, None, 0.0
-2.0, None, None, None, -2.0, None, 3.0, 1982-11-15 07:00:00, None, 0.0
1.0, None, None, None, -2.0, None, 3.0, 1982-11-15 15:55:00, None, 0.0
-1.0, None, 5.0, 5.0, -1.0, None, 1.5, 1982-11-16 07:45:00, None, 5.0
0.5, None, 10.0, 5.0, -1.0, None, 1.0, 1982-11-16 16:00:00, None, 5.0
1.5, None, 5.0, None, 1.0, None, 2.0, 1982-11-17 06:00:00, None, 6.0
1.0, None, None, None, 1.0, None, 1.0, 1982-11-17 16:00:00, None, 6.0
1.5, None, None, None, 1.0, None, 2.5, 1982-11-18 06:00:00, None, 4.0
3.0, None, None, None, 1.5, None, 3.0, 1982-11-18 16:00:00, None, 0.0
4.0, None, None, None, 2.0, None, 4.0, 1982-11-19 06:00:00, None, 0.0
5.0, None, None, None, 1.0, None, 5.0, 1982-11-19 16:00:00, None, 0.0
1.0, None, None, None, 0.0, None, 5.0, 1982-11-20 06:00:00, None, 0.0
-1.0, None, None, None, -1.0, None, 4.0, 1982-11-20 16:00:00, None, 0.0
-2.5, None, None, None, -2.5, None, 2.0, 1982-11-21 06:00:00, None, 0.0
-1.0, None, None, None, -2.5, None, 2.0, 1982-11-21 16:00:00, None, 0.0
-8.0, None, None, None, -8.0, None, -1.0, 1982-11-22 06:00:00, None, 0.0
-5.0, None, None, None, -8.0, None, -1.0, 1982-11-22 16:00:00, None, 0.0
-6.0, None, None, None, -6.0, None, -5.0, 1982-11-23 06:00:00, None, 0.0
-4.0, None, None, None, -6.0, None, -2.0, 1982-11-23 15:45:00, None, 0.0
