station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-14.0, 0.0, 0.0, -16.0, None, -14.0, 1983-12-20 13:00:00, 50.0
-27.0, 0.0, 0.0, -28.5, None, -14.5, 1983-12-21 07:00:00, 55.0
-17.0, 0.0, 0.0, -19.0, None, -17.0, 1983-12-21 14:30:00, 55.0
-27.5, 0.0, 0.0, -29.0, None, -17.0, 1983-12-22 07:00:00, 55.0
-19.0, 0.0, 0.0, -20.0, None, -17.0, 1983-12-22 13:30:00, 55.0
-26.0, 0.0, 0.0, -26.5, None, -18.5, 1983-12-23 07:00:00, 55.0
-21.0, 0.0, 0.0, -22.0, None, -19.0, 1983-12-23 14:00:00, 55.0
-25.5, 0.0, 0.0, -27.0, None, -20.0, 1983-12-24 06:30:00, 55.0
-24.0, 0.0, 0.0, -27.0, None, -20.0, 1983-12-24 14:30:00, 55.0
-16.0, 0.0, 0.0, -17.0, None, -16.0, 1983-12-25 06:00:00, 55.0
-12.0, 0.0, 0.0, -15.0, None, -12.0, 1983-12-25 15:00:00, 55.0
-9.0, 10.0, 10.0, -11.0, None, -9.0, 1983-12-26 07:00:00, 64.0
-8.0, 16.0, 6.0, -9.0, None, -8.0, 1983-12-26 15:00:00, 69.0
-10.0, 15.0, 15.0, -12.0, None, -8.0, 1983-12-27 07:00:00, 69.0
-7.0, 0.0, 0.0, -9.0, None, -7.0, 1983-12-27 15:00:00, 68.0
-6.0, 0.0, 0.0, -15.0, None, -6.0, 1983-12-28 07:00:00, 64.0
-8.0, 0.0, 0.0, -12.0, None, -6.0, 1983-12-28 13:30:00, 65.0
-17.0, 0.0, 0.0, -25.0, None, -12.0, 1983-12-29 07:00:00, 64.0
-12.0, 0.0, 0.0, -17.0, None, -10.0, 1983-12-29 13:30:00, 64.0
-12.0, 9.0, 9.0, -14.0, None, -10.0, 1983-12-30 07:00:00, 70.0
-8.0, 0.0, 0.0, -13.0, None, -8.0, 1983-12-30 14:00:00, 70.0
-9.0, 3.0, 3.0, -10.0, None, -8.0, 1983-12-31 07:00:00, 73.0
-6.0, 7.0, 7.0, -9.0, None, -3.0, 1983-12-31 14:00:00, 76.0
-9.0, 0.0, 0.0, -10.0, None, -5.0, 1984-01-01 07:00:00, 76.0
-6.0, 0.0, 0.0, -9.0, None, -4.0, 1984-01-01 14:00:00, 76.0
-4.0, 3.0, 3.0, -6.0, None, -2.0, 1984-01-02 07:00:00, 78.0
-4.0, 0.0, 0.0, -5.0, None, -2.0, 1984-01-02 14:00:00, 73.0
-3.0, 6.0, 6.0, -5.0, None, -2.0, 1984-01-03 07:00:00, 78.0
-1.0, 5.0, 1.0, -4.0, None, 1.0, 1984-01-03 14:00:00, 75.0
-1.0, 2.0, 2.0, -3.0, None, 1.0, 1984-01-04 07:00:00, 77.0
5.0, 0.0, 0.0, -3.0, None, 5.0, 1984-01-04 13:30:00, 74.0
0.0, 0.0, 0.0, -1.0, None, 3.0, 1984-01-05 07:00:00, 65.0
0.5, 0.0, 0.0, -2.5, None, 2.0, 1984-01-05 14:30:00, 65.0
0.0, 0.0, 0.0, -2.0, None, 3.0, 1984-01-06 07:00:00, 62.0
0.0, 0.0, 0.0, -4.0, None, 2.0, 1984-01-06 13:30:00, 61.0
0.0, 0.0, 0.0, -2.0, None, 3.0, 1984-01-07 07:00:00, 61.0
0.5, 0.0, 0.0, -1.0, None, 3.0, 1984-01-07 14:30:00, 60.0
-3.0, 0.0, 0.0, -3.0, None, 3.0, 1984-01-08 07:00:00, 60.0
-2.5, 0.0, 0.0, -3.5, None, 0.0, 1984-01-08 14:30:00, 58.0
-5.0, 0.0, 0.0, -5.0, None, 0.0, 1984-01-09 07:00:00, 58.0
-1.0, 0.0, 0.0, -1.5, None, -1.0, 1984-01-09 13:50:00, 57.0
-1.0, 5.0, 5.0, -2.0, None, -1.0, 1984-01-10 07:00:00, 60.0
-1.0, 13.0, 10.0, -1.0, None, -1.0, 1984-01-10 13:30:00, 68.0
-6.0, 13.0, 3.0, -7.0, None, -1.0, 1984-01-11 06:00:00, 68.0
0.0, 0.0, 0.0, -1.0, None, 2.0, 1984-01-11 14:00:00, 65.0
-6.0, 0.0, 0.0, -7.5, None, 1.0, 1984-01-12 06:30:00, 65.0
-1.0, 0.0, 0.0, -6.0, None, -1.0, 1984-01-12 14:00:00, 64.0
-13.5, 0.0, 0.0, -14.0, None, 1.5, 1984-01-13 06:45:00, 63.0
-5.0, 0.0, 0.0, -14.0, None, -4.0, 1984-01-13 14:00:00, 63.0
-18.0, 0.0, 0.0, -18.5, None, -5.0, 1984-01-14 06:00:00, 62.0
-8.5, 0.0, 0.0, -20.0, None, -8.5, 1984-01-14 14:00:00, 62.0
-16.0, 0.0, 0.0, -22.0, None, None, 1984-01-15 06:30:00, 62.0
-9.0, 0.0, 0.0, -16.0, None, None, 1984-01-15 14:00:00, 62.0
-18.0, 0.0, 0.0, -25.0, None, None, 1984-01-16 07:00:00, 62.0
-9.5, 0.0, 0.0, -18.5, None, -9.5, 1984-01-16 14:00:00, 62.0
-21.0, 0.0, 0.0, -29.0, None, -9.0, 1984-01-17 07:00:00, 60.0
-13.0, 0.0, 0.0, -22.0, None, -9.0, 1984-01-17 14:00:00, 60.0
-19.0, 0.0, 0.0, -29.0, None, -12.5, 1984-01-18 06:30:00, 60.0
-14.5, 0.0, 0.0, -19.0, None, -13.0, 1984-01-18 14:30:00, 62.0
-26.0, 0.0, 0.0, -33.0, None, -13.0, 1984-01-19 07:00:00, 62.0
-14.0, 0.0, 0.0, -26.0, None, -13.0, 1984-01-19 14:30:00, 61.0
-27.0, 0.0, 0.0, -32.0, None, -13.0, 1984-01-20 07:00:00, 61.0
-10.5, 0.0, 0.0, -23.5, None, -10.5, 1984-01-20 14:00:00, 61.0
-13.0, 7.0, 7.0, -13.0, None, -10.0, 1984-01-21 07:30:00, 70.0
-7.0, 10.0, 4.0, -11.0, None, -7.0, 1984-01-21 14:00:00, 73.0
-8.0, 15.0, 6.0, -10.0, None, -7.0, 1984-01-22 07:00:00, 78.0
-4.0, 19.0, 6.0, -8.0, None, -4.0, 1984-01-22 14:00:00, 84.0
-6.0, 0.0, 0.0, -6.0, None, -4.0, 1984-01-23 07:00:00, 83.0
-2.0, 7.0, 7.0, -6.0, None, -2.0, 1984-01-23 14:00:00, 87.0
-1.0, 6.0, 0.1, -3.0, None, -1.0, 1984-01-24 07:00:00, 87.0
1.0, 6.0, 6.0, -1.0, None, 1.0, 1984-01-24 14:00:00, 90.0
0.0, 0.0, 0.0, 0.0, None, 2.0, 1984-01-25 07:00:00, 85.0
2.0, 0.0, 0.0, 0.0, None, 2.0, 1984-01-25 13:00:00, 82.0
-4.0, 0.0, 0.0, -7.0, None, 2.0, 1984-01-26 07:00:00, 82.0
-1.0, 2.0, 2.0, -4.0, None, 1.0, 1984-01-26 14:00:00, 82.0
1.0, 1.0, 1.0, -2.0, None, 1.0, 1984-01-27 07:00:00, 83.0
1.5, 0.0, 0.0, 0.0, None, 1.5, 1984-01-27 13:30:00, 80.0
1.0, 0.0, 0.0, 1.0, None, 3.0, 1984-01-28 07:00:00, 78.0
0.5, 0.0, 0.0, 0.0, None, 1.0, 1984-01-28 14:30:00, 78.0
-7.0, 0.0, 0.0, -7.0, None, 1.0, 1984-01-29 07:00:00, 76.0
1.5, 0.0, 0.0, -7.0, None, 1.5, 1984-01-29 14:00:00, 76.0
-10.0, 0.0, 0.0, -11.0, None, 2.0, 1984-01-30 07:00:00, 76.0
2.0, 0.0, 0.0, -12.0, None, 2.0, 1984-01-30 14:00:00, 75.0
-12.0, 0.0, 0.0, -13.0, None, 2.0, 1984-01-31 07:00:00, 75.0
2.0, 0.0, 0.0, -13.0, None, 2.5, 1984-01-31 14:00:00, 75.0
-4.0, 0.1, 0.1, -9.0, None, 3.0, 1984-02-01 06:30:00, 75.0
-2.0, 1.0, 1.0, -5.0, None, -1.0, 1984-02-01 14:00:00, 76.0
-5.5, 0.0, 0.0, -7.0, None, -1.0, 1984-02-02 06:30:00, 76.0
-3.0, 0.0, 0.0, -6.5, None, -3.0, 1984-02-02 14:00:00, 75.0
-9.5, 0.0, 0.0, -10.0, None, -3.0, 1984-02-03 06:30:00, 75.0
0.5, 0.0, 0.0, -10.5, None, 0.5, 1984-02-03 14:00:00, 75.0
-10.5, 0.0, 0.0, -11.5, None, 0.5, 1984-02-04 06:30:00, 75.0
-4.0, 0.0, 0.0, -11.0, None, -4.0, 1984-02-04 14:30:00, 75.0
-10.0, 0.0, 0.0, -11.0, None, -5.0, 1984-02-05 06:30:00, 75.0
3.0, 0.0, 0.0, -11.0, None, 3.0, 1984-02-05 14:30:00, 75.0
-6.5, 0.0, 0.0, -8.0, None, 4.0, 1984-02-06 07:00:00, 75.0
-2.0, 2.0, 2.0, -7.0, None, 3.0, 1984-02-06 14:00:00, 77.0
-11.0, 0.0, 0.0, -12.0, None, 3.0, 1984-02-07 07:00:00, 77.0
-1.0, 0.0, 0.0, -11.0, None, 3.0, 1984-02-07 13:30:00, 76.0
-5.0, 0.0, 0.0, -6.0, None, -1.0, 1984-02-08 07:00:00, 76.0
0.5, 1.0, 1.0, -5.0, None, 0.5, 1984-02-08 13:30:00, 77.0
-1.0, 1.0, 1.0, -2.0, None, 1.0, 1984-02-09 07:00:00, 78.0
1.0, 7.0, 7.0, -1.0, None, 1.0, 1984-02-09 14:00:00, 85.0
-1.0, 8.0, 2.0, -2.0, None, 1.0, 1984-02-10 07:00:00, 87.0
0.0, 8.0, 0.1, -2.0, None, 1.0, 1984-02-10 14:00:00, 86.0
-2.0, 7.0, 7.0, -2.0, None, -2.0, 1984-02-11 14:00:00, 93.0
-1.0, 9.0, 3.0, -3.0, None, -1.0, 1984-02-12 07:00:00, 95.0
1.0, 18.0, 10.0, -1.0, None, 1.0, 1984-02-12 14:00:00, 103.0
-2.0, 22.0, 6.0, -3.0, None, 1.0, 1984-02-13 07:00:00, 105.0
-1.0, 1.0, 1.0, -4.0, None, 1.0, 1984-02-13 15:00:00, 103.0
-3.0, 3.0, 3.0, -3.0, None, 0.0, 1984-02-14 07:00:00, 106.0
-2.0, 0.0, 0.0, -3.5, None, 0.0, 1984-02-14 16:30:00, 104.0
-4.0, 1.0, 1.0, -5.0, None, -2.0, 1984-02-15 07:00:00, 105.0
-1.0, 8.0, 8.0, -4.0, None, -1.0, 1984-02-15 14:00:00, 110.0
-13.0, 8.0, 0.1, -14.0, None, -1.0, 1984-02-16 07:00:00, 110.0
-9.0, 0.0, 0.0, -17.0, None, 0.0, 1984-02-16 19:00:00, 107.0
-11.0, 0.0, 0.0, -18.0, None, 0.0, 1984-02-17 07:00:00, 106.0
-12.0, 0.0, 0.0, -14.0, None, 0.0, 1984-02-17 19:00:00, 106.0
-16.0, 0.0, 0.0, -16.0, None, 0.0, 1984-02-18 07:00:00, 106.0
-5.0, 0.0, 0.0, -12.0, None, -2.0, 1984-02-18 14:30:00, 106.0
-13.0, 0.0, 0.0, -16.0, None, -4.0, 1984-02-19 07:00:00, 104.0
1.5, 0.0, 0.0, -14.0, None, 1.5, 1984-02-19 14:30:00, 101.0
-1.0, 2.0, 2.0, -2.0, None, 2.0, 1984-02-20 07:00:00, 103.0
0.0, 5.0, 3.0, -2.0, None, 0.0, 1984-02-20 14:00:00, 105.0
-1.0, 22.0, 18.0, -1.0, None, 1.0, 1984-02-21 07:00:00, 121.0
0.0, 24.0, 7.0, -1.0, None, 0.0, 1984-02-21 14:00:00, 120.0
-10.0, 33.0, 10.0, -11.5, None, 5.0, 1984-02-22 06:00:00, 129.0
0.0, 0.0, 0.0, -12.0, None, 0.0, 1984-02-22 14:00:00, 127.0
-5.5, 13.0, 13.0, -5.5, None, 0.0, 1984-02-23 06:30:00, 137.0
0.0, 0.0, 0.0, -6.0, None, 0.0, 1984-02-23 14:00:00, 135.0
-5.0, 1.0, 1.0, -6.0, None, 0.0, 1984-02-24 06:00:00, 129.0
-1.0, 6.0, 6.0, -5.5, None, -1.0, 1984-02-24 14:00:00, 132.0
-5.5, 6.0, 0.1, -9.5, None, 0.5, 1984-02-25 06:30:00, 130.0
0.0, 1.0, 1.0, -5.5, None, 0.0, 1984-02-25 14:00:00, 131.0
-15.0, 0.0, 0.0, -17.0, None, 0.0, 1984-02-26 06:30:00, 129.0
-2.0, 0.0, 0.0, -15.0, None, 0.0, 1984-02-26 14:00:00, 127.0
-4.5, 5.0, 5.0, -5.5, None, 0.0, 1984-02-27 07:00:00, 130.0
2.0, 0.0, 0.0, -4.0, None, 2.0, 1984-02-27 14:00:00, 125.0
-4.0, 0.0, 0.0, -6.5, None, 3.0, 1984-02-28 07:00:00, 130.0
0.0, 0.0, 0.0, -5.0, None, 4.0, 1984-02-28 14:00:00, 128.0
-10.0, 0.0, 0.0, -11.0, None, 1.5, 1984-02-29 06:00:00, 125.0
4.5, 0.0, 0.0, -11.5, None, 4.5, 1984-02-29 14:30:00, 118.0
-1.0, 2.0, 2.0, -2.0, None, 4.5, 1984-03-01 07:00:00, 125.0
3.0, 0.0, 0.0, -1.0, None, 4.5, 1984-03-01 14:00:00, 120.0
-1.0, 0.0, 0.0, -2.0, None, 4.0, 1984-03-02 07:00:00, 120.0
-3.0, 5.0, 5.0, -12.0, None, 1.0, 1984-03-03 08:00:00, 123.0
3.0, 0.0, 0.0, -4.0, None, 4.0, 1984-03-03 14:00:00, 121.0
-15.0, 0.0, 0.0, -15.0, None, 4.0, 1984-03-04 07:00:00, 120.0
3.0, 0.0, 0.0, -15.0, None, 3.0, 1984-03-04 14:00:00, 116.0
-2.0, 0.0, 0.0, -2.0, None, 4.0, 1984-03-05 07:00:00, 115.0
-3.0, 0.0, 0.0, -3.0, None, 7.0, 1984-03-05 21:00:00, 112.0
-11.0, 0.0, 0.0, -11.0, None, 4.0, 1984-03-06 07:00:00, 111.0
-4.5, 0.0, 0.0, -11.0, None, 7.5, 1984-03-06 19:00:00, 109.0
-10.0, 0.0, 0.0, -10.0, None, 3.0, 1984-03-07 07:00:00, 109.0
8.0, 0.0, 0.0, -10.0, None, 8.0, 1984-03-07 14:30:00, 107.0
-7.0, 0.0, 0.0, -8.0, None, 9.0, 1984-03-08 07:00:00, 105.0
8.0, 0.0, 0.0, -7.0, None, 8.0, 1984-03-08 14:00:00, 105.0
-6.0, 0.0, 0.0, -6.0, None, 8.0, 1984-03-09 07:00:00, 103.0
2.0, 0.0, 0.0, -6.0, None, 11.0, 1984-03-10 07:00:00, 98.0
3.0, 0.0, 0.0, 1.5, None, 4.0, 1984-03-10 14:15:00, 96.0
1.0, 0.0, 0.0, 1.0, None, 4.0, 1984-03-11 07:00:00, 95.0
3.0, 0.0, 0.0, 1.0, None, 3.0, 1984-03-11 14:00:00, 84.0
0.0, 4.0, 4.0, -1.0, None, 3.0, 1984-03-12 07:00:00, 95.0
1.0, 5.0, 5.0, -1.0, None, 1.0, 1984-03-12 14:30:00, 94.0
-1.0, 6.0, 1.0, -3.0, None, 2.0, 1984-03-13 07:00:00, 95.0
0.0, 1.0, 1.0, -3.0, None, 1.0, 1984-03-13 14:00:00, 95.0
-0.5, 5.0, 5.0, -1.0, None, 1.5, 1984-03-14 06:00:00, 98.0
2.0, 0.0, 0.0, -1.0, None, 3.0, 1984-03-14 14:00:00, 94.0
0.5, 0.0, 0.0, 0.0, None, 2.5, 1984-03-15 06:00:00, 92.0
2.0, 0.0, 0.0, 0.0, None, 4.0, 1984-03-15 14:00:00, 88.0
1.0, 0.1, 0.1, 0.5, None, 4.0, 1984-03-16 06:00:00, 88.0
3.0, 0.0, 0.0, 1.0, None, 3.0, 1984-03-16 16:00:00, 88.0
0.5, 3.0, 3.0, 0.0, None, 3.5, 1984-03-17 06:30:00, 86.0
-1.0, 0.1, 0.1, -4.0, None, 4.5, 1984-03-18 06:30:00, 86.0
1.0, 0.0, 0.0, -2.0, None, 4.0, 1984-03-18 14:00:00, 85.0
1.0, 2.0, 2.0, 0.0, None, 1.5, 1984-03-19 06:00:00, 88.0
0.0, 0.0, 0.0, -3.5, None, 7.0, 1984-03-20 06:00:00, 84.0
4.0, 0.0, 0.0, 0.0, None, 5.0, 1984-03-20 14:00:00, 82.0
0.0, 0.0, 0.0, 0.0, None, 4.0, 1984-03-21 06:00:00, 82.0
3.0, 5.0, 5.0, 0.0, None, 3.0, 1984-03-21 14:00:00, 85.0
-4.5, 0.0, 0.0, -5.0, None, 3.0, 1984-03-22 06:00:00, 82.0
5.0, 0.0, 0.0, -5.0, None, 6.0, 1984-03-22 16:00:00, 80.0
1.0, 0.0, 0.0, 1.0, None, 6.5, 1984-03-23 06:00:00, 79.0
-0.5, 0.0, 0.0, -1.0, None, 2.5, 1984-03-23 18:20:00, 80.0
0.0, 0.0, 0.0, -3.0, None, 3.0, 1984-03-24 08:00:00, 80.0
4.0, 0.0, 0.0, 0.0, None, 5.0, 1984-03-24 14:30:00, 80.0
0.0, 0.1, 0.1, -5.0, None, 8.0, 1984-03-25 08:00:00, 79.0
0.0, 4.0, 4.0, -5.0, None, 0.0, 1984-03-25 14:00:00, 83.0
-2.0, 8.0, 4.0, -3.0, None, 0.0, 1984-03-26 07:00:00, 85.0
4.0, 0.0, 0.0, -5.0, None, 4.0, 1984-03-26 13:30:00, 80.0
-6.0, 0.0, 0.0, -8.0, None, 5.0, 1984-03-27 07:00:00, 80.0
-2.0, 0.0, 0.0, -8.0, None, 7.0, 1984-03-28 07:00:00, 78.0
-3.0, 0.0, 0.0, -3.0, None, 2.0, 1984-03-29 07:00:00, 78.0
-6.0, 0.0, 0.0, -6.0, None, 8.0, 1984-03-30 07:00:00, 77.0
-2.0, 0.0, 0.0, -6.0, None, 7.0, 1984-03-31 07:00:00, 76.0
-9.0, 12.0, 12.0, -17.0, None, -9.0, 1984-11-01 16:00:00, 23.0
1.0, 32.0, 22.0, -18.0, None, 1.5, 1984-11-02 15:00:00, 47.0
-5.0, 0.0, 0.0, -7.0, None, 1.0, 1984-11-03 07:00:00, 47.0
1.0, 0.1, 0.1, -5.0, None, 2.0, 1984-11-03 15:00:00, 37.0
-0.5, 0.0, 0.0, -1.0, None, 1.0, 1984-11-04 04:00:00, 35.0
0.0, 0.0, 0.0, -1.0, None, 1.0, 1984-11-04 15:00:00, 34.0
-4.0, 0.0, 0.0, -5.0, None, 1.5, 1984-11-05 03:30:00, 34.0
0.0, 0.0, 0.0, -4.0, None, 4.0, 1984-11-05 15:00:00, 34.0
-3.0, 0.0, 0.0, -3.5, None, 1.0, 1984-11-06 03:30:00, 34.0
-1.0, 2.0, 2.0, -4.0, None, 1.0, 1984-11-06 15:00:00, 36.0
0.0, 2.0, 1.0, -1.0, None, 1.0, 1984-11-07 03:30:00, 36.0
1.0, 0.0, 0.0, 0.0, None, 2.0, 1984-11-07 15:00:00, 35.0
-1.0, 0.0, 0.0, -2.0, None, 1.0, 1984-11-08 03:00:00, 35.0
-1.0, 0.0, 0.0, -5.0, None, 3.5, 1984-11-08 16:30:00, 35.0
-6.0, 0.0, 0.0, -6.0, None, -1.0, 1984-11-09 03:30:00, 34.0
-1.5, 13.0, 13.0, -7.0, None, -0.5, 1984-11-09 15:30:00, 38.0
-3.0, 2.0, 2.0, -5.0, None, 0.0, 1984-11-10 03:30:00, 39.0
-1.0, 7.0, 6.0, -3.5, None, -0.5, 1984-11-10 14:30:00, 45.0
2.0, 10.0, 5.0, -1.0, None, 2.0, 1984-11-11 04:00:00, 50.0
2.0, 0.0, 0.0, 0.0, None, 2.5, 1984-11-11 15:30:00, 42.0
0.0, 0.0, 0.0, 0.0, None, 2.0, 1984-11-12 04:00:00, 38.0
3.0, 0.0, 0.0, 0.0, None, 3.5, 1984-11-12 15:30:00, 35.0
0.0, 0.0, 0.0, 0.0, None, 4.0, 1984-11-13 04:00:00, 34.0
2.0, 0.0, 0.0, 0.0, None, 3.0, 1984-11-13 14:00:00, 29.0
-3.0, 0.0, 0.0, -3.0, None, 3.0, 1984-11-14 04:00:00, 28.0
-0.5, 0.0, 0.0, -7.0, None, 0.5, 1984-11-14 15:00:00, 28.0
-6.0, 0.0, 0.0, -8.0, None, 0.0, 1984-11-15 04:00:00, 28.0
-2.0, 0.0, 0.0, -10.5, None, 1.5, 1984-11-15 15:00:00, 28.0
-6.0, 0.0, 0.0, -10.0, None, -2.0, 1984-11-16 04:00:00, 28.0
-1.0, 0.0, 0.0, -8.0, None, 1.0, 1984-11-16 14:00:00, 28.0
-8.0, 0.0, 0.0, -10.0, None, -2.0, 1984-11-17 04:00:00, 28.0
0.0, 0.0, 0.0, -7.0, None, 0.5, 1984-11-17 14:30:00, 27.0
-4.0, None, None, -6.0, None, 0.0, 1984-11-18 04:00:00, 27.0
1.0, 2.0, 2.0, -4.0, None, 1.0, 1984-11-18 15:00:00, 30.0
-1.0, 1.0, 1.0, -1.0, None, 1.0, 1984-11-19 04:00:00, 30.0
-1.0, 5.0, 5.0, -7.0, None, 0.0, 1984-11-19 16:00:00, 35.0
-1.0, 19.0, 19.0, -1.0, None, 0.0, 1984-11-20 04:00:00, 48.0
0.0, 18.0, 6.0, -1.0, None, 2.0, 1984-11-20 15:00:00, 50.0
-1.0, 19.0, 1.0, -1.0, None, 0.0, 1984-11-21 04:00:00, 51.0
-1.5, 18.0, 0.1, -2.0, None, 0.0, 1984-11-21 15:00:00, 50.0
-4.5, 0.0, 0.0, -7.5, None, -1.0, 1984-11-22 04:00:00, 52.0
-1.0, 0.0, 0.0, -4.5, None, -1.0, 1984-11-22 14:30:00, 52.0
-3.0, 0.0, 0.0, -4.0, None, -1.0, 1984-11-23 04:00:00, 52.0
-4.0, 6.0, 6.0, -4.0, None, -1.0, 1984-11-23 15:00:00, 57.0
-4.0, 10.0, 7.0, -4.0, None, -1.0, 1984-11-24 03:00:00, 65.0
-4.0, 0.0, 0.0, -5.0, None, -1.0, 1984-11-24 15:00:00, 65.0
-5.0, 0.0, 0.0, -6.0, None, -3.0, 1984-11-25 04:00:00, 65.0
-5.0, 2.0, 2.0, -6.0, None, -2.0, 1984-11-25 15:00:00, 65.0
-8.0, 0.0, 0.0, -10.0, None, -4.0, 1984-11-26 04:00:00, 65.0
-4.0, 0.0, 0.0, -8.0, None, -3.0, 1984-11-26 15:00:00, 64.0
-6.0, 0.0, 0.0, -8.0, None, -4.0, 1984-11-27 04:00:00, 64.0
-5.0, 6.0, 6.0, -6.0, None, -4.0, 1984-11-27 15:00:00, 68.0
-5.0, 17.0, 14.0, -6.0, None, -3.0, 1984-11-28 04:00:00, 75.0
-1.0, 23.0, 8.0, -4.0, None, -1.0, 1984-11-28 15:00:00, 77.0
-2.0, 25.0, 10.0, -2.0, None, 0.0, 1984-11-29 04:00:00, 82.0
-0.5, 0.0, 0.0, -2.5, None, -0.5, 1984-11-29 14:30:00, 80.0
-5.0, 16.0, 16.0, -5.0, None, -2.0, 1984-11-30 04:00:00, 90.0
-2.0, 1.0, 1.0, -5.5, None, -2.0, 1984-11-30 14:30:00, 91.0
-10.0, 0.0, 0.0, -11.0, None, -4.0, 1984-12-01 04:00:00, 90.0
-5.5, 0.0, 0.0, -12.5, None, -4.5, 1984-12-01 15:30:00, 84.0
-8.0, 0.0, 0.0, -8.0, None, -5.0, 1984-12-02 04:00:00, 84.0
-7.5, 0.0, 0.0, -10.0, None, -4.0, 1984-12-02 15:30:00, 81.0
-18.0, 0.0, 0.0, -18.0, None, -7.0, 1984-12-03 04:00:00, 81.0
-7.5, 0.0, 0.0, -20.0, None, -7.0, 1984-12-03 15:00:00, 79.0
-17.0, 0.0, 0.0, -19.0, None, -7.0, 1984-12-04 04:00:00, 79.0
-11.5, 0.0, 0.0, -19.0, None, -7.0, 1984-12-04 14:30:00, 76.0
-18.0, 0.0, 0.0, -20.0, None, -7.0, 1984-12-05 04:00:00, 76.0
-8.0, 0.0, 0.0, -19.5, None, -6.0, 1984-12-05 15:00:00, 76.0
-16.0, 0.0, 0.0, -16.0, None, -6.0, 1984-12-06 04:00:00, 76.0
-7.0, 0.0, 0.0, -14.0, None, -7.0, 1984-12-06 14:00:00, 76.0
-6.0, 1.0, 1.0, -10.0, None, -6.0, 1984-12-07 04:00:00, 77.0
-6.0, 2.0, 2.0, -11.0, None, -6.0, 1984-12-07 14:30:00, 76.0
-2.0, 16.0, 14.0, -7.0, None, -2.0, 1984-12-08 04:00:00, 90.0
-1.0, 21.0, 10.0, -2.0, None, -1.0, 1984-12-08 15:00:00, 90.0
-5.0, 21.0, 1.0, -5.0, None, -1.0, 1984-12-09 04:00:00, 90.0
-3.0, 0.0, 0.0, -5.5, None, -3.0, 1984-12-09 15:00:00, 86.0
-4.0, 0.1, 0.1, -5.0, None, -2.5, 1984-12-10 04:00:00, 85.0
-2.0, 0.0, 0.0, -7.0, None, -2.0, 1984-12-10 15:00:00, 85.0
-15.0, 0.0, 0.0, -15.0, None, -2.0, 1984-12-11 04:00:00, 85.0
-9.0, 0.1, 0.1, -16.0, None, -8.0, 1984-12-11 15:00:00, 85.0
-8.0, 2.0, 2.0, -9.5, None, -8.0, 1984-12-12 04:00:00, 85.0
-6.5, 2.0, 2.0, -10.0, None, -6.0, 1984-12-12 15:00:00, 86.0
-12.0, 3.0, 1.0, -14.0, None, -6.0, 1984-12-13 04:00:00, 86.0
-6.0, 0.0, 0.0, -10.0, None, -4.0, 1984-12-13 15:00:00, 85.0
-6.0, 2.0, 2.0, -6.0, None, -4.0, 1984-12-14 04:00:00, 85.0
-6.0, 1.0, 1.0, -6.0, None, -6.0, 1984-12-14 15:00:00, 85.0
-9.0, 11.0, 10.0, -9.0, None, -6.0, 1984-12-15 04:00:00, 90.0
-6.0, 0.0, 0.0, -12.0, None, -2.0, 1984-12-15 15:00:00, 90.0
-10.0, 0.0, 0.0, -12.0, None, -6.0, 1984-12-16 03:30:00, 90.0
-9.0, 2.0, 2.0, -11.0, None, -5.0, 1984-12-16 15:00:00, 90.0
-12.0, 2.0, 0.1, -13.0, None, -9.0, 1984-12-17 04:00:00, 90.0
-15.0, 0.0, 0.0, -15.0, None, -10.0, 1984-12-17 15:00:00, 90.0
-20.5, 0.0, 0.0, -21.5, None, -9.0, 1984-12-18 04:00:00, 90.0
-14.0, 0.0, 0.0, -27.0, None, -14.0, 1984-12-18 15:00:00, 89.0
-15.0, 0.0, 0.0, -19.0, None, -12.5, 1984-12-19 04:00:00, 85.0
-9.0, 0.0, 0.0, -16.0, None, -9.0, 1984-12-19 15:00:00, 85.0
-13.0, 0.0, 0.0, -13.5, None, -11.0, 1984-12-20 04:00:00, 84.0
-12.0, 8.0, 8.0, -14.0, None, -12.0, 1984-12-20 16:00:00, 88.0
-13.0, 2.0, 2.0, -18.0, None, -12.0, 1984-12-21 04:00:00, 87.0
-12.0, 7.0, 7.0, -14.0, None, -12.0, 1984-12-21 15:00:00, 93.0
-11.0, 7.0, 1.0, -12.0, None, -11.0, 1984-12-22 04:00:00, 92.0
-5.0, 4.0, 4.0, -12.0, None, -5.0, 1984-12-22 15:00:00, 94.0
-4.5, 10.0, 8.0, -6.0, None, -4.0, 1984-12-23 04:00:00, 96.0
-7.0, 5.0, 5.0, -7.0, None, -4.0, 1984-12-23 15:30:00, 96.0
-14.0, 0.0, 0.0, -18.0, None, -4.0, 1984-12-24 04:00:00, 95.0
-7.0, 0.0, 0.0, -16.0, None, -6.0, 1984-12-24 14:00:00, 95.0
-7.0, 0.0, 0.0, -11.0, None, -6.0, 1984-12-25 04:00:00, 95.0
-4.0, 1.0, 1.0, -7.5, None, -3.5, 1984-12-25 14:00:00, 95.0
