station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
None, None, None, 10.0, -11.0, None, 0.0, 1966-03-02 15:00:00, None
None, None, None, None, -15.5, None, 0.0, 1966-03-03 15:00:00, None
None, None, None, None, -18.0, None, 2.0, 1966-03-04 15:00:00, None
3.5, None, None, None, None, None, None, 1966-03-05 15:00:00, None
1.5, None, None, None, None, None, None, 1966-03-06 15:00:00, None
None, None, None, None, 0.0, None, 6.5, 1966-03-07 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1966-03-08 15:00:00, None
None, None, None, None, 3.5, None, 5.5, 1966-03-09 15:00:00, None
None, None, None, None, 1.0, None, 6.5, 1966-03-10 15:00:00, None
None, None, None, None, -1.0, None, 7.5, 1966-03-11 15:00:00, None
None, None, None, None, 1.0, None, 9.0, 1966-03-12 15:00:00, None
None, None, None, None, 2.0, None, 8.5, 1966-03-13 15:00:00, None
None, None, None, None, 1.0, None, 6.5, 1966-03-14 15:00:00, None
None, None, None, None, 1.0, None, 6.5, 1966-03-15 15:00:00, None
None, None, None, None, 0.0, None, 7.5, 1966-03-16 15:00:00, None
None, None, None, None, 0.0, None, 7.5, 1966-03-17 15:00:00, None
None, None, None, None, -4.5, None, 6.5, 1966-03-18 15:00:00, None
None, None, None, 5.0, None, None, None, 1966-03-19 15:00:00, None
None, None, None, 8.0, -0.5, None, 5.5, 1966-03-20 15:00:00, None
None, None, None, None, -3.5, None, 4.5, 1966-03-21 15:00:00, None
None, None, None, None, -10.0, None, 6.5, 1966-03-22 15:00:00, None
None, None, None, None, -4.0, None, 9.0, 1966-03-23 15:00:00, None
None, None, None, None, -4.0, None, 11.0, 1966-03-24 15:00:00, None
None, None, None, None, -2.0, None, 12.0, 1966-03-25 15:00:00, None
None, None, None, None, -1.0, None, 15.5, 1966-03-26 15:00:00, None
None, None, None, None, 0.0, None, 17.0, 1966-03-27 15:00:00, None
None, None, None, None, 1.0, None, 17.0, 1966-03-28 15:00:00, None
None, None, None, None, 1.5, None, 17.5, 1966-03-29 15:00:00, None
None, None, None, None, 1.0, None, 15.5, 1966-03-30 15:00:00, None
None, None, None, None, 0.0, None, 10.0, 1966-04-01 15:00:00, None
None, None, None, None, -2.0, None, 15.5, 1966-04-04 15:00:00, None
None, None, None, None, -2.0, None, 16.5, 1966-04-05 15:00:00, None
None, None, None, None, 0.0, None, 19.0, 1966-04-06 15:00:00, None
None, None, None, None, 2.0, None, 19.0, 1966-04-07 15:00:00, None
None, None, None, None, 2.0, None, 5.5, 1966-04-12 15:00:00, None
None, None, None, None, -4.5, None, 9.0, 1966-04-13 15:00:00, None
None, None, None, None, -2.0, None, 10.0, 1966-04-14 15:00:00, None
None, None, None, None, 1.0, None, 14.5, 1966-04-15 15:00:00, None
None, None, None, None, -4.5, None, 9.0, 1966-04-19 15:00:00, None
None, None, None, None, 2.0, None, 7.5, 1966-04-20 15:00:00, None
None, None, None, None, 2.0, None, 12.0, 1966-04-21 15:00:00, None
None, None, None, None, 3.5, None, 12.0, 1966-04-22 15:00:00, None
None, None, None, None, 4.5, None, 15.5, 1966-04-25 15:00:00, None
None, None, None, None, 3.5, None, 6.5, 1966-04-26 15:00:00, None
None, None, None, None, 2.0, None, 6.5, 1966-04-27 15:00:00, None
None, None, None, None, 2.0, None, 11.0, 1966-04-28 15:00:00, None
None, None, None, None, 1.0, None, 23.5, 1966-04-29 15:00:00, None
None, None, None, None, -1.5, None, 9.0, 1966-11-01 15:00:00, None
None, None, None, None, -2.0, None, 9.0, 1966-11-02 15:00:00, None
None, None, None, None, -3.5, None, 7.5, 1966-11-03 15:00:00, None
None, None, None, None, -3.5, None, 6.5, 1966-11-04 15:00:00, None
None, None, None, 3.0, None, None, None, 1966-11-06 15:00:00, None
None, None, None, None, -1.5, None, 2.0, 1966-11-07 15:00:00, None
None, None, None, None, -7.5, None, 1.0, 1966-11-08 15:00:00, None
None, None, None, None, -1.5, None, 1.0, 1966-11-09 15:00:00, None
None, None, None, None, -6.5, None, 3.5, 1966-11-10 15:00:00, None
None, None, None, None, 2.0, None, 3.5, 1966-11-14 15:00:00, None
None, None, None, None, 2.0, None, 4.5, 1966-11-15 15:00:00, None
2.0, None, None, None, None, None, None, 1966-11-16 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1966-11-17 15:00:00, None
None, None, None, None, -1.0, None, 4.5, 1966-11-18 15:00:00, None
None, None, None, None, 0.0, None, 2.0, 1966-11-20 15:00:00, None
None, None, None, 1.0, 2.0, None, 4.5, 1966-11-21 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1966-11-22 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1966-11-23 15:00:00, None
None, None, None, None, 2.5, None, 5.5, 1966-11-24 15:00:00, None
None, None, None, None, 3.5, None, 4.5, 1966-11-25 15:00:00, None
None, None, None, None, 1.0, None, 3.5, 1966-11-27 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1966-11-28 15:00:00, None
None, None, None, None, 2.5, None, 4.5, 1966-11-29 15:00:00, None
None, None, None, 5.0, -2.0, None, -1.0, 1966-11-30 15:00:00, None
None, None, None, 5.0, -3.5, None, -1.0, 1966-12-01 15:00:00, None
None, None, None, None, -2.0, None, 3.5, 1966-12-02 15:00:00, None
None, None, None, 3.0, 1.0, None, 4.5, 1966-12-04 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1966-12-06 15:00:00, None
None, None, None, None, 0.0, None, 3.5, 1966-12-07 15:00:00, None
None, None, None, None, -4.5, None, 0.0, 1966-12-08 15:00:00, None
None, None, None, None, -7.5, None, -1.0, 1966-12-09 15:00:00, None
None, None, None, None, 0.0, None, 3.5, 1966-12-11 15:00:00, None
None, None, None, None, 0.0, None, 3.5, 1966-12-12 15:00:00, None
None, None, None, None, 2.0, None, 4.5, 1966-12-13 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1966-12-14 15:00:00, None
None, None, None, None, 2.0, None, 4.5, 1966-12-15 15:00:00, None
None, None, None, None, 2.0, None, 4.5, 1966-12-16 15:00:00, None
None, None, None, None, 2.0, None, 4.5, 1966-12-17 15:00:00, None
None, None, None, None, 5.5, None, 6.5, 1966-12-18 15:00:00, None
None, None, None, None, 3.5, None, 5.5, 1966-12-19 15:00:00, None
None, None, None, None, 3.5, None, 4.5, 1966-12-20 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1966-12-21 15:00:00, None
None, None, None, None, -1.0, None, 1.0, 1966-12-22 15:00:00, None
None, None, None, None, -5.5, None, -1.0, 1966-12-23 15:00:00, None
-7.5, None, None, None, None, None, None, 1966-12-26 15:00:00, None
-6.5, None, None, None, None, None, None, 1966-12-27 15:00:00, None
None, None, None, None, -3.5, None, 0.0, 1966-12-28 15:00:00, None
None, None, None, None, -1.5, None, 0.0, 1966-12-29 15:00:00, None
None, None, None, None, -3.5, None, 0.0, 1966-12-30 15:00:00, None
None, None, None, 8.0, -3.5, None, 3.5, 1967-01-03 15:00:00, None
None, None, None, 8.0, 0.0, None, 2.0, 1967-01-04 15:00:00, None
None, None, None, 3.0, -3.5, None, 0.0, 1967-01-05 15:00:00, None
None, None, None, 3.0, -6.5, None, -3.5, 1967-01-06 15:00:00, None
None, None, None, 3.0, 1.0, None, 5.5, 1967-01-08 15:00:00, None
None, None, None, None, 0.0, None, 5.5, 1967-01-09 15:00:00, None
None, None, None, None, 2.0, None, 3.5, 1967-01-10 15:00:00, None
None, None, None, None, 1.0, None, 4.0, 1967-01-11 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1967-01-12 15:00:00, None
None, None, None, None, 1.0, None, 2.0, 1967-01-13 15:00:00, None
None, None, None, None, -1.0, None, 2.0, 1967-01-14 15:00:00, None
None, None, None, None, 2.0, None, 5.5, 1967-01-15 15:00:00, None
None, None, None, None, -3.5, None, 3.5, 1967-01-17 15:00:00, None
None, None, None, None, -7.5, None, 0.0, 1967-01-18 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1967-01-19 15:00:00, None
None, None, None, None, -3.5, None, 3.5, 1967-01-22 15:00:00, None
None, None, None, None, -9.0, None, 1.0, 1967-01-24 15:00:00, None
None, None, None, None, -12.0, None, -1.0, 1967-01-25 15:00:00, None
None, None, None, None, -4.5, None, 0.0, 1967-01-26 15:00:00, None
None, None, None, None, 2.0, None, 4.5, 1967-01-27 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1967-01-28 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1967-01-29 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1967-01-30 15:00:00, None
None, None, None, None, -6.5, None, 3.5, 1967-01-31 15:00:00, None
None, None, None, 1.0, -4.5, None, 1.0, 1967-02-01 15:00:00, None
None, None, None, None, 1.0, None, 3.5, 1967-02-02 15:00:00, None
None, None, None, None, 4.5, None, 7.5, 1967-02-03 15:00:00, None
None, None, None, None, -4.5, None, 4.5, 1967-02-05 15:00:00, None
None, None, None, None, -6.5, None, 4.5, 1967-02-06 15:00:00, None
None, None, None, None, -5.5, None, 4.5, 1967-02-07 15:00:00, None
None, None, None, None, -6.5, None, 3.5, 1967-02-08 15:00:00, None
None, None, None, None, -1.5, None, 4.5, 1967-02-09 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1967-02-11 15:00:00, None
None, None, None, None, 2.0, None, 5.5, 1967-02-12 15:00:00, None
None, None, None, 3.0, -4.5, None, 2.0, 1967-02-14 15:00:00, None
None, None, None, None, -3.5, None, 4.5, 1967-02-15 15:00:00, None
None, None, None, None, -2.0, None, 4.0, 1967-02-16 15:00:00, None
None, None, None, None, -7.5, None, 1.0, 1967-02-17 15:00:00, None
None, None, None, None, -5.5, None, 4.5, 1967-02-21 15:00:00, None
None, None, None, None, -9.0, None, 3.5, 1967-02-22 15:00:00, None
None, None, None, None, -4.5, None, 4.0, 1967-02-23 15:00:00, None
None, None, None, None, -4.5, None, 9.5, 1967-02-24 15:00:00, None
None, None, None, None, -2.0, None, 5.5, 1967-02-25 15:00:00, None
None, None, None, None, -1.0, None, 6.5, 1967-02-26 15:00:00, None
None, None, None, None, -1.0, None, 1.0, 1967-02-28 15:00:00, None
None, None, None, None, 0.0, None, 5.5, 1967-03-01 15:00:00, None
None, None, None, None, -5.5, None, 4.5, 1967-03-02 15:00:00, None
None, None, None, None, -9.0, None, 3.5, 1967-03-03 15:00:00, None
None, None, None, None, -2.0, None, 4.5, 1967-03-05 15:00:00, None
-9.0, None, None, None, None, None, None, 1967-03-07 15:00:00, None
None, None, None, None, 0.0, None, 5.5, 1967-03-08 15:00:00, None
None, None, None, 8.0, -1.0, None, 6.5, 1967-03-09 15:00:00, None
None, None, None, None, -5.5, None, 0.0, 1967-03-10 15:00:00, None
None, None, None, None, -12.0, None, 1.0, 1967-03-13 15:00:00, None
None, None, None, None, -7.5, None, 3.5, 1967-03-14 15:00:00, None
None, None, None, 3.0, -1.5, None, 6.5, 1967-03-15 15:00:00, None
None, None, None, 3.0, 2.0, None, 4.5, 1967-03-16 15:00:00, None
None, None, None, None, -1.5, None, 9.5, 1967-03-17 15:00:00, None
None, None, None, None, 2.0, None, 9.0, 1967-03-21 15:00:00, None
None, None, None, None, 1.0, None, 9.0, 1967-03-28 15:00:00, None
None, None, None, None, -1.0, None, 10.0, 1967-03-29 15:00:00, None
None, None, None, None, -4.5, None, 9.0, 1967-03-31 15:00:00, None
None, None, None, None, 0.0, None, 15.0, 1967-04-03 15:00:00, None
None, None, None, None, 1.0, None, 11.0, 1967-04-04 15:00:00, None
None, None, None, None, -0.5, None, 10.0, 1967-04-05 15:00:00, None
None, None, None, None, -1.0, None, 13.5, 1967-04-07 15:00:00, None
0.0, None, None, None, None, None, None, 1967-04-10 15:00:00, None
None, None, None, None, 4.5, None, 14.5, 1967-04-11 15:00:00, None
None, None, None, None, 0.0, None, 12.0, 1967-04-12 15:00:00, None
None, None, None, None, 2.0, None, 11.0, 1967-04-13 15:00:00, None
None, None, None, None, 2.0, None, 9.0, 1967-04-14 15:00:00, None
None, None, None, None, 1.0, None, 11.0, 1967-04-17 15:00:00, None
None, None, None, None, 1.0, None, 6.5, 1967-04-18 15:00:00, None
None, None, None, None, 2.0, None, 7.5, 1967-04-19 15:00:00, None
None, None, None, None, 1.0, None, 6.5, 1967-04-20 15:00:00, None
None, None, None, None, -1.0, None, 12.0, 1967-04-21 15:00:00, None
None, None, None, None, 0.0, None, 17.5, 1967-04-24 15:00:00, None
None, None, None, None, 0.0, None, 15.5, 1967-04-25 15:00:00, None
None, None, None, None, 2.0, None, 11.0, 1967-04-26 15:00:00, None
3.5, None, None, None, None, None, None, 1967-04-27 15:00:00, None
None, None, None, None, 3.5, None, 6.5, 1967-04-28 15:00:00, None
None, None, None, None, 1.0, None, 5.5, 1967-11-01 15:00:00, None
None, None, None, None, -5.5, None, 4.5, 1967-11-02 15:00:00, None
-1.0, None, None, None, None, None, None, 1967-11-03 15:00:00, None
None, None, None, None, -9.0, None, 4.5, 1967-11-06 15:00:00, None
None, None, None, None, -3.5, None, 3.5, 1967-11-07 15:00:00, None
None, None, None, None, 1.0, None, 5.5, 1967-11-08 15:00:00, None
None, None, None, None, 3.5, None, 5.5, 1967-11-09 15:00:00, None
None, None, None, None, 4.5, None, 5.5, 1967-11-10 15:00:00, None
None, None, None, None, 3.5, None, 5.5, 1967-11-13 15:00:00, None
None, None, None, None, 4.5, None, 5.5, 1967-11-14 15:00:00, None
None, None, None, None, 5.5, None, 6.5, 1967-11-15 15:00:00, None
None, None, None, None, 2.0, None, 6.5, 1967-11-16 15:00:00, None
2.0, None, None, None, None, None, None, 1967-11-17 15:00:00, None
None, None, None, None, 1.0, None, 5.5, 1967-11-22 15:00:00, None
None, None, None, None, -4.5, None, 3.5, 1967-11-23 15:00:00, None
None, None, None, None, 2.0, None, 4.5, 1967-11-24 15:00:00, None
None, None, None, 3.0, -5.5, None, 0.0, 1967-11-28 15:00:00, None
None, None, None, 10.0, -3.5, None, 1.0, 1967-11-29 15:00:00, None
None, None, None, None, -3.5, None, 2.0, 1967-11-30 15:00:00, None
None, None, None, 1.0, -2.0, None, 2.0, 1967-12-01 15:00:00, None
None, None, None, 3.0, None, None, None, 1967-12-02 15:00:00, None
None, None, None, 5.0, 0.0, None, 3.5, 1967-12-03 15:00:00, None
0.0, None, None, 5.0, None, None, None, 1967-12-04 15:00:00, None
None, None, None, 3.0, 1.0, None, 2.0, 1967-12-05 15:00:00, None
None, None, None, None, -3.5, None, 1.0, 1967-12-06 15:00:00, None
None, None, None, None, -2.0, None, 1.0, 1967-12-07 15:00:00, None
-2.0, None, None, None, None, None, None, 1967-12-08 15:00:00, None
None, None, None, None, -2.0, None, 2.0, 1967-12-09 15:00:00, None
None, None, None, None, 4.5, None, 5.5, 1967-12-10 15:00:00, None
None, None, None, None, -2.0, None, 2.0, 1967-12-11 15:00:00, None
None, None, None, None, -12.0, None, -5.5, 1967-12-12 15:00:00, None
None, None, None, None, -16.5, None, -1.0, 1967-12-13 15:00:00, None
-18.0, None, None, None, None, None, None, 1967-12-14 15:00:00, None
-12.0, None, None, None, None, None, None, 1967-12-15 15:00:00, None
None, None, None, None, -12.0, None, -7.5, 1967-12-17 15:00:00, None
None, None, None, None, -12.0, None, -7.5, 1967-12-18 15:00:00, None
None, None, None, None, -13.5, None, -9.0, 1967-12-19 15:00:00, None
None, None, None, None, -12.0, None, -10.0, 1967-12-20 15:00:00, None
-13.5, None, None, None, None, None, None, 1967-12-21 15:00:00, None
None, None, None, None, 3.5, None, 4.5, 1967-12-23 15:00:00, None
None, None, None, None, 3.5, None, 4.5, 1967-12-24 15:00:00, None
None, None, None, None, 0.0, None, 4.5, 1967-12-25 15:00:00, None
None, None, None, None, -1.0, None, 3.5, 1967-12-26 15:00:00, None
None, None, None, 1.0, 1.0, None, 5.5, 1967-12-27 15:00:00, None
None, None, None, None, 1.0, None, 4.5, 1967-12-28 15:00:00, None
None, None, None, None, 0.0, None, 2.0, 1967-12-29 15:00:00, None
None, None, None, None, -4.0, None, 2.0, 1967-12-30 15:00:00, None
-1.0, None, None, None, None, None, None, 1975-11-18 14:00:00, 0.0
-12.0, None, None, None, None, None, None, 1975-11-19 07:00:00, 0.0
-1.0, None, None, None, None, None, None, 1975-11-19 14:00:00, 0.0
-11.0, None, None, None, None, None, None, 1975-11-20 07:00:00, 0.0
-3.0, None, None, None, None, None, None, 1975-11-20 14:00:00, 0.0
-14.0, None, None, None, None, None, None, 1975-11-21 07:00:00, 0.0
None, None, None, None, None, None, None, 1975-11-21 14:00:00, 0.0
0.0, None, None, 1.0, None, None, None, 1975-11-22 07:00:00, 0.0
2.0, None, None, 1.0, None, None, None, 1975-11-22 14:00:00, 0.0
1.0, None, None, None, None, None, None, 1975-11-23 07:00:00, 0.0
2.0, None, None, 1.0, None, None, None, 1975-11-24 07:00:00, 1.0
4.0, None, None, 1.0, None, None, None, 1975-11-24 14:00:00, 1.0
-8.0, None, None, None, None, None, None, 1975-11-25 07:00:00, 0.0
None, None, None, None, None, None, None, 1975-11-25 14:00:00, 0.0
-2.0, None, None, 11.0, None, None, None, 1975-11-26 07:00:00, 11.0
2.0, None, None, None, None, None, None, 1975-11-26 14:00:00, 11.0
-8.0, None, None, None, None, None, None, 1975-11-27 07:00:00, 11.0
-4.0, None, None, None, None, None, None, 1975-11-27 14:00:00, 11.0
-12.0, None, None, None, None, None, None, 1975-11-28 07:00:00, 11.0
-6.0, None, None, None, None, None, None, 1975-11-28 14:00:00, 11.0
-9.0, None, None, None, -18.0, None, -9.0, 1975-11-29 07:00:00, 11.0
-9.0, None, None, None, -12.0, None, -9.0, 1975-11-29 14:00:00, 11.0
-16.0, None, None, None, -16.0, None, -10.0, 1975-11-30 06:00:00, 11.0
-10.0, None, None, None, None, None, None, 1975-11-30 14:00:00, 11.0
-6.0, None, None, 7.0, -6.0, None, 0.0, 1975-12-01 07:00:00, 14.0
0.0, None, None, 2.0, -6.0, None, 0.0, 1975-12-01 14:00:00, 16.0
3.0, None, None, 10.0, 0.0, None, None, 1975-12-02 07:00:00, 10.0
3.0, None, None, None, 3.0, None, 5.0, 1975-12-02 14:00:00, 7.0
6.0, None, None, None, 5.0, None, 6.0, 1975-12-03 07:00:00, 0.0
6.0, None, None, None, 6.0, None, 6.0, 1975-12-03 14:00:00, 0.0
6.0, None, None, None, 6.0, None, 6.0, 1975-12-04 07:00:00, 0.0
6.0, None, None, None, 6.0, None, 6.0, 1975-12-04 14:00:00, 0.0
-8.0, None, None, None, -8.0, None, None, 1975-12-05 07:00:00, 0.0
6.0, None, None, None, -8.0, None, 6.0, 1975-12-05 14:00:00, 0.0
-3.0, None, None, None, -9.0, None, 6.0, 1975-12-06 07:00:00, 0.0
-3.0, None, None, None, -3.0, None, None, 1975-12-06 14:00:00, 0.0
-2.0, None, None, 2.0, -3.0, None, -2.0, 1975-12-07 07:00:00, 2.0
1.0, None, None, None, -2.0, None, 1.0, 1975-12-07 14:00:00, 2.0
-1.0, None, None, 6.0, -1.0, None, None, 1975-12-08 07:00:00, 7.0
3.0, None, None, None, -1.0, None, 3.0, 1975-12-08 14:00:00, 7.0
3.0, None, None, None, 3.0, None, 3.0, 1975-12-09 07:00:00, 2.0
10.0, None, None, None, 3.0, None, 10.0, 1975-12-09 14:00:00, 0.0
None, None, None, None, 0.0, None, 10.0, 1975-12-10 07:00:00, 0.0
4.0, None, None, None, 0.0, None, 4.0, 1975-12-10 14:00:00, 0.0
-7.0, None, None, None, -7.0, None, None, 1975-12-11 07:00:00, 0.0
4.0, None, None, None, -7.0, None, 4.0, 1975-12-11 14:00:00, 0.0
-10.0, None, None, None, -10.0, None, 4.0, 1975-12-12 07:00:00, 0.0
-4.0, None, None, None, -10.0, None, -4.0, 1975-12-12 14:00:00, 0.0
-6.0, None, None, None, -12.0, None, -4.0, 1975-12-13 07:00:00, 0.0
-6.0, None, None, None, -12.0, None, -6.0, 1975-12-13 14:00:00, 0.0
-6.0, None, None, None, -12.0, None, -6.0, 1975-12-14 07:00:00, 0.0
-6.0, None, None, 3.0, -12.0, None, -6.0, 1975-12-14 14:00:00, 3.0
-6.0, None, None, 8.0, -6.0, None, -2.0, 1975-12-15 07:00:00, 10.0
-3.0, None, None, None, -6.0, None, -2.0, 1975-12-15 14:00:00, 10.0
-17.0, None, None, None, -17.0, None, -2.0, 1975-12-16 07:00:00, 8.0
-6.0, None, None, None, -17.0, None, -6.0, 1975-12-16 14:00:00, 8.0
-14.0, None, None, None, -14.0, None, -6.0, 1975-12-17 07:00:00, 8.0
-6.0, None, None, None, -14.0, None, -6.0, 1975-12-17 14:00:00, 8.0
-6.0, None, None, None, -6.0, None, -6.0, 1975-12-18 07:00:00, 8.0
-3.0, None, None, None, -6.0, None, -3.0, 1975-12-18 14:00:00, 8.0
-3.0, None, None, None, -3.0, None, -3.0, 1975-12-19 07:00:00, 8.0
0.0, None, None, None, -3.0, None, 0.0, 1975-12-19 14:00:00, 8.0
-5.0, None, None, None, -5.0, None, 0.0, 1975-12-20 07:00:00, 8.0
-4.0, None, None, None, -5.0, None, -4.0, 1975-12-20 14:00:00, 8.0
-4.0, None, None, None, -6.0, None, -4.0, 1975-12-21 07:00:00, 8.0
-4.0, None, None, None, -4.0, None, -4.0, 1975-12-21 14:00:00, 8.0
-6.0, None, None, None, -6.0, None, -4.0, 1975-12-22 07:00:00, 6.0
-2.0, None, None, None, -6.0, None, -2.0, 1975-12-22 14:00:00, 6.0
-4.0, None, None, 1.0, -4.0, None, -2.0, 1975-12-23 07:00:00, 6.0
-2.0, None, None, None, -4.0, None, -2.0, 1975-12-23 14:00:00, 6.0
-2.0, None, None, 1.0, -2.0, None, -2.0, 1975-12-24 07:00:00, 8.0
