station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, snw_dpth, dwpt_temp
0.0, 6.6, 6.613, 64.1, 0.0, 0.0, 10.8, 64.0, 5.8, 2022-05-29 03:00:00, None, 0.0
0.0, 6.0, 6.013, 65.11, 0.0, 0.0, 10.8, 65.0, 5.8, 2022-05-29 04:00:00, None, 0.0
0.0, 5.8, 5.766, 66.56, 0.0, 0.0, 10.8, 67.0, 5.8, 2022-05-29 05:00:00, None, 0.0
0.0, 7.0, None, None, 0.0, 0.0, 10.8, 62.0, 5.8, 2022-05-29 06:00:00, None, 0.0
0.0, 7.9, None, None, 0.0, 0.0, 7.9, 55.0, 6.9, 2022-05-29 07:00:00, None, -1.0
0.0, 8.1, 8.07, 53.46, 0.0, 0.0, 8.5, 53.0, 6.9, 2022-05-29 08:00:00, None, -1.0
0.0, 8.6, 8.57, 55.09, 0.0, 0.0, 8.9, 55.0, 6.9, 2022-05-29 09:00:00, None, 0.0
0.0, 10.4, 10.35, 48.65, 0.0, 0.0, 10.2, 49.0, 6.9, 2022-05-29 10:00:00, None, 0.0
0.0, 10.8, 10.79, 43.69, 0.0, 0.0, 11.3, 44.0, 6.9, 2022-05-29 11:00:00, None, -1.0
0.0, 10.4, 10.39, 48.28, 0.0, 0.0, 11.4, 48.0, 6.9, 2022-05-29 12:00:00, None, 0.0
0.0, 11.8, 11.83, 40.63, 0.0, 0.0, 11.8, 41.0, 6.9, 2022-05-29 13:00:00, None, -1.0
0.0, 12.3, 12.32, 46.54, 0.0, 0.0, 12.5, 47.0, 6.9, 2022-05-29 14:00:00, None, 1.0
0.0, 12.5, 12.52, 45.73, 0.0, 0.0, 13.8, 46.0, 6.9, 2022-05-29 15:00:00, None, 1.0
0.0, 11.8, 11.84, 50.93, 0.0, 0.0, 13.8, 51.0, 6.9, 2022-05-29 16:00:00, None, 2.0
0.0, 9.7, 9.71, 62.58, 0.1, 0.0, 13.8, 63.0, 6.9, 2022-05-29 17:00:00, None, 3.0
0.0, 9.6, 9.64, 60.51, 0.0, 0.0, 13.8, 61.0, 6.9, 2022-05-29 18:00:00, None, 2.0
0.0, 7.9, 7.895, 74.77, 0.0, 0.0, 9.8, 75.0, 7.8, 2022-05-29 19:00:00, None, 4.0
0.2, 6.8, 6.809, 87.1, 0.2, 0.0, 9.8, 87.0, 6.8, 2022-05-29 20:00:00, None, 5.0
0.2, 5.7, 5.721, 86.6, 0.0, 0.0, 9.8, 87.0, 5.7, 2022-05-29 21:00:00, None, 4.0
0.2, 5.1, 5.066, 86.4, 0.0, 0.0, 9.8, 86.0, 5.0, 2022-05-29 22:00:00, None, 3.0
0.2, 4.6, 4.644, 86.7, 0.0, 0.0, 9.8, 87.0, 4.6, 2022-05-29 23:00:00, None, 3.0
0.2, 4.3, 4.303, 87.9, 0.0, 0.0, 9.8, 88.0, 4.3, 2022-05-30 00:00:00, None, 2.0
0.2, 4.0, 3.989, 89.5, 0.0, 0.0, 9.8, 90.0, 3.9, 2022-05-30 01:00:00, None, 2.0
0.2, 4.2, 4.18, 88.6, 0.0, 0.0, 9.8, 89.0, 3.9, 2022-05-30 02:00:00, None, 2.0
0.2, 4.0, 4.036, 89.5, 0.0, 0.0, 9.8, 90.0, 3.9, 2022-05-30 03:00:00, None, 2.0
0.2, 4.0, 4.005, 88.6, 0.0, 0.0, 9.8, 89.0, 3.9, 2022-05-30 04:00:00, None, 2.0
0.2, 4.4, 4.378, 85.5, 0.0, 0.0, 9.8, 86.0, 3.9, 2022-05-30 05:00:00, None, 2.0
0.2, 5.3, 5.317, 81.2, 0.0, 0.0, 9.8, 81.0, 3.9, 2022-05-30 06:00:00, None, 2.0
0.2, 5.5, 5.532, 82.4, 0.0, 0.0, 5.5, 82.0, 4.5, 2022-05-30 07:00:00, None, 3.0
0.2, 8.1, 8.13, 69.78, 0.0, 0.0, 8.1, 70.0, 4.5, 2022-05-30 08:00:00, None, 3.0
0.2, 8.5, 8.46, 69.6, 0.0, 0.0, 8.4, 70.0, 4.5, 2022-05-30 09:00:00, None, 3.0
0.2, 9.5, 9.5, 65.05, 0.0, 0.0, 9.9, 65.0, 4.5, 2022-05-30 10:00:00, None, 3.0
0.2, 11.2, 11.18, 59.69, 0.0, 0.0, 11.2, 60.0, 4.5, 2022-05-30 11:00:00, None, 3.0
0.2, 11.7, 11.72, 58.63, 0.0, 0.0, 12.1, 59.0, 4.5, 2022-05-30 12:00:00, None, 4.0
0.2, 11.3, 11.28, 62.89, 0.0, 0.0, 12.1, 63.0, 4.5, 2022-05-30 13:00:00, None, 4.0
0.2, 12.0, 12.03, 58.93, 0.0, 0.0, 12.4, 59.0, 4.5, 2022-05-30 14:00:00, None, 4.0
0.2, 12.1, 12.11, 56.15, 0.0, 0.0, 12.8, 56.0, 4.5, 2022-05-30 15:00:00, None, 4.0
0.2, 12.7, 12.69, 56.92, 0.0, 0.0, 12.8, 57.0, 4.5, 2022-05-30 16:00:00, None, 4.0
0.2, 13.1, 13.05, 54.47, 0.0, 0.0, 13.6, 54.0, 4.5, 2022-05-30 17:00:00, None, 4.0
0.2, 12.4, 12.35, 59.07, 0.0, 0.0, 13.6, 59.0, 4.5, 2022-05-30 18:00:00, None, 5.0
0.2, 10.7, 10.71, 71.26, 0.0, 0.0, 12.4, 71.0, 10.7, 2022-05-30 19:00:00, None, 6.0
0.0, 10.0, 9.99, 74.33, 0.0, 0.0, 12.4, 74.0, 9.9, 2022-05-30 20:00:00, None, 6.0
0.0, 8.6, 8.63, 75.62, 0.0, 0.0, 12.4, 76.0, 8.7, 2022-05-30 21:00:00, None, 5.0
0.0, 7.3, 7.26, 78.4, 0.0, 0.0, 12.4, 78.0, 7.3, 2022-05-30 22:00:00, None, 4.0
0.0, 7.1, 7.149, 77.08, 0.0, 0.0, 12.4, 77.0, 7.0, 2022-05-30 23:00:00, None, 3.0
0.0, 7.4, 7.38, 76.67, 0.0, 0.0, 12.4, 77.0, 6.6, 2022-05-31 00:00:00, None, 3.0
0.0, 6.6, 6.613, 79.62, 0.0, 0.0, 12.4, 80.0, 6.5, 2022-05-31 01:00:00, None, 3.0
0.0, 6.3, 6.347, 81.5, 0.0, 0.0, 12.4, 82.0, 6.1, 2022-05-31 02:00:00, None, 3.0
0.0, 6.5, 6.506, 82.4, 0.0, 0.0, 12.4, 82.0, 5.7, 2022-05-31 03:00:00, None, 4.0
0.0, 7.0, 6.995, 81.4, 0.0, 0.0, 12.4, 81.0, 5.7, 2022-05-31 04:00:00, None, 4.0
0.0, 5.9, 5.862, 86.3, 0.0, 0.0, 12.4, 86.0, 5.6, 2022-05-31 05:00:00, None, 4.0
0.0, 6.7, 6.748, 84.0, 0.0, 0.0, 12.4, 84.0, 5.6, 2022-05-31 06:00:00, None, 4.0
0.0, 9.2, 9.2, 78.55, 0.0, 0.0, 9.2, 79.0, 6.7, 2022-05-31 07:00:00, None, 6.0
0.0, 10.4, 10.41, 68.92, 0.0, 0.0, 10.5, 69.0, 6.7, 2022-05-31 08:00:00, None, 5.0
0.0, 10.8, 10.77, 67.91, 0.0, 0.0, 11.1, 68.0, 6.7, 2022-05-31 09:00:00, None, 5.0
0.0, 10.5, 10.51, 72.92, 0.0, 0.0, 11.2, 73.0, 6.7, 2022-05-31 10:00:00, None, 6.0
