station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -9.27, 93.7, -6.6, 94.0, -10.0, -9.3, -9.4, 996.7, -0.1, -10.0, 900.0, 0.0, 2021-01-10 06:00:00, 48.0, 48.4, 900.0
None, -9.45, 92.0, -8.8, 92.0, -10.0, -9.5, -9.4, 996.7, -0.1, -10.0, 900.0, 0.0, 2021-01-10 07:00:00, 48.0, 48.22, 900.0
None, -9.73, 93.0, -8.8, 93.0, -11.0, -9.7, -9.8, 997.8, 0.0, -11.0, 901.0, 0.0, 2021-01-10 08:00:00, 48.0, 48.27, 901.0
None, -9.65, 91.2, -8.8, 91.0, -11.0, -9.7, -9.9, 997.8, 0.6, -11.0, 901.0, 0.0, 2021-01-10 09:00:00, 48.0, 48.22, 901.0
None, -9.85, 93.1, -8.8, 93.0, -11.0, -9.9, -10.3, 997.7, -0.6, -11.0, 901.0, 0.0, 2021-01-10 10:00:00, 48.0, 48.4, 901.0
None, -9.46, 91.3, -8.8, 91.0, -10.0, -9.5, -10.3, 998.7, 0.3, -10.0, 902.0, 0.0, 2021-01-10 11:00:00, 48.0, 48.27, 902.0
None, -8.55, 90.7, -8.3, 91.0, -10.0, -8.6, -10.3, 997.6, 0.5, -10.0, 901.0, 0.0, 2021-01-10 12:00:00, 48.0, 48.35, 901.0
None, -7.921, 90.6, -7.9, 91.0, -9.0, -7.9, -10.3, 998.6, 0.1, -9.0, 902.0, 0.0, 2021-01-10 13:00:00, 48.0, 48.48, 902.0
None, -7.23, 91.6, -7.3, 92.0, -8.0, -7.2, -10.3, 998.5, 0.0, -8.0, 902.0, 0.0, 2021-01-10 14:00:00, 48.0, 48.49, 902.0
None, -7.079, 91.4, -6.8, 91.0, -8.0, -7.1, -10.3, 997.4, 0.0, -8.0, 901.0, 0.0, 2021-01-10 15:00:00, 48.0, 48.38, 901.0
None, -7.189, 93.5, -6.8, 94.0, -8.0, -7.2, -10.3, 997.4, 0.0, -8.0, 901.0, 0.0, 2021-01-10 16:00:00, 48.0, 48.45, 901.0
None, -7.453, 93.1, -6.8, 93.0, -8.0, -7.5, -10.3, 997.5, 0.0, -8.0, 901.0, 0.0, 2021-01-10 17:00:00, 49.0, 48.56, 901.0
None, -7.411, 94.5, -6.8, 95.0, -8.0, -7.4, -10.3, 996.5, 0.0, -8.0, 900.0, 0.0, 2021-01-10 18:00:00, 49.0, 48.52, 900.0
None, -7.329, 95.4, -7.2, 95.0, -8.0, -7.3, -7.4, 996.5, 0.0, -8.0, 900.0, 0.0, 2021-01-10 19:00:00, 48.0, 48.4, 900.0
None, -8.25, 94.7, -7.2, 95.0, -9.0, -8.3, -8.3, 995.5, 0.0, -9.0, 899.0, 0.0, 2021-01-10 20:00:00, 48.0, 48.07, 899.0
None, -8.71, 95.0, -7.2, 95.0, -9.0, -8.7, -8.7, 995.6, 0.0, -9.0, 899.0, 0.0, 2021-01-10 21:00:00, 48.0, 48.08, 899.0
None, -8.59, 95.4, -7.2, 95.0, -9.0, -8.6, -8.9, 994.5, -0.3, -9.0, 898.0, 0.0, 2021-01-10 22:00:00, 48.0, 48.19, 898.0
None, -8.06, 93.9, -7.0, 94.0, -9.0, -8.1, -8.9, 993.3, 0.3, -9.0, 897.0, 0.0, 2021-01-10 23:00:00, 48.0, 47.87, 897.0
None, -8.04, 94.1, -7.0, 94.0, -9.0, -8.0, -8.9, 993.2, -0.5, -9.0, 897.0, 1.0, 2021-01-11 00:00:00, 48.0, 48.3, 897.0
None, -7.191, 93.5, -6.3, 94.0, -8.0, -7.2, -8.9, 991.9, 0.5, -8.0, 896.0, 0.0, 2021-01-11 01:00:00, 48.0, 48.21, 896.0
None, -6.31, 96.2, -6.3, 96.0, -7.0, -6.3, -8.9, 991.7, -0.1, -7.0, 896.0, 1.0, 2021-01-11 02:00:00, 48.0, 48.47, 896.0
