station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, ATMOSPHERIC_PRESSURE, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, 4.4, 84.0, None, -0.3, 7.3, 1989-12-14 14:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 3.9, 86.0, None, -0.3, 7.3, 1989-12-14 15:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.9, 89.0, None, -0.3, 7.3, 1989-12-14 16:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.4, 92.0, None, -0.3, 7.3, 1989-12-14 17:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-14 18:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.2, 93.0, None, -0.2, -0.2, 1989-12-14 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.0, 94.0, None, -0.2, 0.0, 1989-12-14 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.3, 91.0, None, 2.3, 2.6, 1989-12-15 09:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 3.2, 90.0, None, 2.3, 3.2, 1989-12-15 10:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 7.8, 80.0, None, 2.3, 7.8, 1989-12-15 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 12.4, 67.0, None, 2.3, 12.4, 1989-12-15 12:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 14.7, 60.0, None, 2.3, 14.7, 1989-12-15 13:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 12.5, 61.0, None, 2.3, 14.7, 1989-12-15 14:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 10.1, 64.0, None, 2.3, 14.7, 1989-12-15 15:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 7.9, 71.0, None, 2.3, 14.7, 1989-12-15 16:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.8, 71.0, None, 2.3, 14.7, 1989-12-15 17:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.2, 71.0, None, 2.3, 14.7, 1989-12-15 18:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.4, 69.0, None, 5.4, 5.4, 1989-12-15 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.6, 68.0, None, 5.4, 5.6, 1989-12-15 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.0, 68.0, None, 5.0, 5.6, 1989-12-15 21:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-15 22:00:00, 14.0, 0.0, 0.0, 3.0, 142.0
None, 4.8, 67.0, None, 4.8, 5.6, 1989-12-15 23:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.0, 67.0, None, 4.8, 5.6, 1989-12-16 00:00:00, 0.0, 0.0, 0.0, 0.0, 121.0
None, 4.4, 66.0, None, 4.4, 5.6, 1989-12-16 01:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.6, 63.0, None, 4.4, 5.6, 1989-12-16 02:00:00, 14.0, 0.0, 0.0, 3.0, 120.0
None, 5.1, 61.0, None, 4.4, 5.6, 1989-12-16 03:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 4.1, 64.0, None, 4.1, 5.6, 1989-12-16 04:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 3.5, 66.0, None, 3.5, 5.6, 1989-12-16 05:00:00, 0.0, 0.0, 0.0, 1.0, 335.0
None, 3.5, 69.0, None, 3.5, 5.6, 1989-12-16 06:00:00, 0.0, 0.0, 0.0, 0.0, 335.0
None, 2.8, 72.0, None, 2.8, 2.8, 1989-12-16 07:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.4, 73.0, None, 2.4, 2.8, 1989-12-16 08:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.8, 77.0, None, 1.8, 2.8, 1989-12-16 09:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.0, 81.0, None, 1.8, 2.8, 1989-12-16 10:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, 5.6, 77.0, None, 1.8, 5.6, 1989-12-16 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 9.0, 69.0, None, 1.8, 9.0, 1989-12-16 12:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 8.9, 67.0, None, 1.8, 9.0, 1989-12-16 13:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 8.2, 68.0, None, 1.8, 9.0, 1989-12-16 14:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 6.8, 74.0, None, 1.8, 9.0, 1989-12-16 15:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 4.8, 81.0, None, 1.8, 9.0, 1989-12-16 16:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.0, 85.0, None, 1.8, 9.0, 1989-12-16 17:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.3, 85.0, None, 1.3, 9.0, 1989-12-16 18:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.2, 84.0, None, 1.2, 1.2, 1989-12-16 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.3, 82.0, None, 1.2, 1.3, 1989-12-16 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.9, 83.0, None, 0.9, 1.3, 1989-12-16 21:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.8, 83.0, None, 0.8, 1.3, 1989-12-16 22:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.4, 84.0, None, 0.4, 1.3, 1989-12-16 23:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, -0.2, 86.0, None, -0.2, 1.3, 1989-12-17 00:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, 0.1, 84.0, None, -0.2, 1.3, 1989-12-17 01:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, -0.7, 87.0, None, -0.7, 1.3, 1989-12-17 02:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, -1.2, 90.0, None, -1.2, 1.3, 1989-12-17 03:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, -1.8, 92.0, None, -1.8, 1.3, 1989-12-17 04:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, -1.5, 94.0, None, -1.8, 1.3, 1989-12-17 05:00:00, 0.0, -1.0, 0.0, 0.0, 102.0
None, -1.6, 94.0, None, -1.8, 1.3, 1989-12-17 06:00:00, 0.0, -1.0, 0.0, 0.0, 90.0
None, -1.8, 94.0, None, -1.8, -1.8, 1989-12-17 07:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -1.6, 94.0, None, -1.8, -1.6, 1989-12-17 08:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.9, 93.0, None, -1.8, -0.9, 1989-12-17 10:00:00, None, None, None, None, None
None, 2.7, 92.0, None, -1.8, 2.7, 1989-12-17 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 9.7, 65.0, None, -1.8, 9.7, 1989-12-17 13:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-17 14:00:00, 0.0, 1.0, 0.0, 0.0, 178.0
None, 7.6, 57.0, None, -1.8, 9.7, 1989-12-17 15:00:00, 14.0, 0.0, 0.0, 1.0, 148.0
None, 5.0, 61.0, None, -1.8, 9.7, 1989-12-17 16:00:00, None, None, None, None, None
None, 2.7, 66.0, None, -1.8, 9.7, 1989-12-17 17:00:00, 0.0, 0.0, 0.0, 0.0, 142.0
None, 1.7, 68.0, None, -1.8, 9.7, 1989-12-17 18:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.5, 68.0, None, 1.5, 1.7, 1989-12-17 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-17 21:00:00, 3.0, 0.0, 0.0, 1.0, 125.0
None, None, None, None, None, None, 1989-12-17 22:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.3, 69.0, None, 1.0, 1.7, 1989-12-17 23:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.6, 71.0, None, 0.6, 1.7, 1989-12-18 00:00:00, 0.0, 0.0, 0.0, 0.0, 124.0
None, 0.4, 74.0, None, 0.4, 1.7, 1989-12-18 01:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.1, 77.0, None, -0.1, 1.7, 1989-12-18 02:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.5, 79.0, None, -0.5, 1.7, 1989-12-18 03:00:00, None, None, None, None, None
None, 0.1, 78.0, None, -0.5, 1.7, 1989-12-18 04:00:00, None, None, None, None, None
None, 0.1, 77.0, None, -0.5, 1.7, 1989-12-18 05:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.8, 79.0, None, -0.8, 1.7, 1989-12-18 06:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-18 07:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.4, 79.0, None, -0.4, -0.2, 1989-12-18 08:00:00, None, None, None, None, None
None, 0.1, 77.0, None, -0.4, 0.1, 1989-12-18 09:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.2, 80.0, None, -0.4, 1.2, 1989-12-18 10:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.6, 84.0, None, -0.4, 1.2, 1989-12-18 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.0, 81.0, None, -0.4, 1.2, 1989-12-18 12:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.0, 81.0, None, -0.4, 1.2, 1989-12-18 13:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.9, 82.0, None, -0.4, 1.2, 1989-12-18 14:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.7, 87.0, None, -0.4, 1.2, 1989-12-18 15:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, -0.4, 88.0, None, -0.4, 1.2, 1989-12-18 16:00:00, None, None, None, None, None
None, -1.0, 89.0, None, -1.0, 1.2, 1989-12-18 17:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -1.0, 90.0, None, -1.0, 1.2, 1989-12-18 18:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -1.0, 82.0, None, -1.0, -1.0, 1989-12-18 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -1.0, 83.0, None, -1.0, -1.0, 1989-12-18 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -1.2, 83.0, None, -1.2, -1.0, 1989-12-18 21:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -1.0, 79.0, None, -1.2, -1.0, 1989-12-18 22:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.9, 76.0, None, -1.2, -0.9, 1989-12-18 23:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-19 00:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-19 01:00:00, 0.0, 1.0, 0.0, 0.0, 120.0
None, -0.7, 91.0, None, -1.2, -0.2, 1989-12-19 02:00:00, None, None, None, None, None
None, -0.1, 94.0, None, -1.2, -0.1, 1989-12-19 03:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, -0.2, 94.0, None, -1.2, -0.1, 1989-12-19 04:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 0.2, 94.0, None, -1.2, 0.2, 1989-12-19 05:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 0.7, 94.0, None, 0.7, 0.7, 1989-12-19 07:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.5, 94.0, None, 0.5, 0.7, 1989-12-19 08:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.7, 94.0, None, 0.5, 0.7, 1989-12-19 09:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.1, 93.0, None, 0.5, 1.1, 1989-12-19 10:00:00, 0.0, 0.0, 0.0, 0.0, 127.0
None, 1.5, 93.0, None, 0.5, 1.5, 1989-12-19 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.2, 93.0, None, 0.5, 2.2, 1989-12-19 12:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.7, 93.0, None, 0.5, 2.7, 1989-12-19 13:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 3.5, 92.0, None, 0.5, 3.5, 1989-12-19 14:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 3.6, 91.0, None, 0.5, 3.6, 1989-12-19 15:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.6, 92.0, None, 0.5, 3.6, 1989-12-19 16:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.7, 93.0, None, 0.5, 3.6, 1989-12-19 17:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.8, 93.0, None, 0.5, 3.6, 1989-12-19 18:00:00, 0.0, 0.0, 0.0, 0.0, 127.0
None, 1.5, 93.0, None, 1.5, 1.5, 1989-12-19 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.6, 93.0, None, 1.5, 1.6, 1989-12-19 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.4, 94.0, None, 1.4, 1.6, 1989-12-19 21:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.6, 93.0, None, 1.4, 1.6, 1989-12-19 22:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.6, 94.0, None, 1.4, 1.6, 1989-12-19 23:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.5, 93.0, None, 1.4, 1.6, 1989-12-20 00:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.5, 94.0, None, 1.4, 1.6, 1989-12-20 01:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.0, 93.0, None, 1.0, 1.6, 1989-12-20 02:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.2, 93.0, None, 1.0, 1.6, 1989-12-20 03:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.3, 93.0, None, 1.0, 1.6, 1989-12-20 04:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.6, 93.0, None, 1.0, 1.6, 1989-12-20 05:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.6, 93.0, None, 1.0, 1.6, 1989-12-20 06:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.6, 93.0, None, 1.6, 1.6, 1989-12-20 07:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.7, 93.0, None, 1.6, 1.7, 1989-12-20 08:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.1, 93.0, None, 1.6, 2.1, 1989-12-20 09:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.9, 93.0, None, 1.6, 2.9, 1989-12-20 10:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.2, 93.0, None, 1.6, 3.2, 1989-12-20 11:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 4.7, 93.0, None, 1.6, 4.7, 1989-12-20 12:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 4.6, 92.0, None, 1.6, 4.7, 1989-12-20 13:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 4.6, 92.0, None, 1.6, 4.7, 1989-12-20 14:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 4.4, 92.0, None, 1.6, 4.7, 1989-12-20 15:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.3, 92.0, None, 1.6, 4.7, 1989-12-20 16:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.7, 92.0, None, 1.6, 4.7, 1989-12-20 17:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.6, 93.0, None, 1.6, 4.7, 1989-12-20 18:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.6, 93.0, None, 2.6, 2.6, 1989-12-20 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.5, 93.0, None, 2.5, 2.6, 1989-12-20 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.6, 93.0, None, 2.5, 2.6, 1989-12-20 21:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.0, 93.0, None, 2.0, 2.6, 1989-12-20 22:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.5, 93.0, None, 1.5, 2.6, 1989-12-20 23:00:00, None, None, None, None, None
None, 1.9, 93.0, None, 1.5, 2.6, 1989-12-21 00:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.3, 93.0, None, 1.5, 2.6, 1989-12-21 02:00:00, 0.0, 0.0, 0.0, 0.0, 127.0
None, 2.3, 93.0, None, 1.5, 2.6, 1989-12-21 03:00:00, None, None, None, None, None
None, 2.5, 93.0, None, 1.5, 2.6, 1989-12-21 04:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-21 05:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-21 08:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-21 09:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.2, 93.0, None, 2.6, 3.2, 1989-12-21 10:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.7, 93.0, None, 2.6, 3.7, 1989-12-21 11:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 4.3, 92.0, None, 2.6, 4.3, 1989-12-21 12:00:00, 0.0, 2.0, 0.0, 0.0, 90.0
None, 4.1, 92.0, None, 2.6, 4.3, 1989-12-21 13:00:00, 0.0, 3.0, 0.0, 0.0, 90.0
None, 4.5, 93.0, None, 2.6, 4.5, 1989-12-21 14:00:00, 0.0, 3.0, 0.0, 0.0, 90.0
None, 4.3, 93.0, None, 2.6, 4.5, 1989-12-21 15:00:00, 0.0, 3.0, 0.0, 0.0, 90.0
None, 4.2, 93.0, None, 2.6, 4.5, 1989-12-21 16:00:00, 0.0, 4.0, 0.0, 0.0, 90.0
None, 3.7, 93.0, None, 2.6, 4.5, 1989-12-21 17:00:00, 0.0, 4.0, 0.0, 0.0, 90.0
None, 3.8, 93.0, None, 2.6, 4.5, 1989-12-21 18:00:00, 0.0, 4.0, 0.0, 0.0, 90.0
None, 4.2, 93.0, None, 4.2, 4.2, 1989-12-21 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 4.3, 93.0, None, 4.2, 4.3, 1989-12-21 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-21 21:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 4.3, 93.0, None, 4.2, 4.4, 1989-12-21 22:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 4.7, 93.0, None, 4.2, 4.7, 1989-12-21 23:00:00, None, None, None, None, None
None, 4.9, 93.0, None, 4.2, 4.9, 1989-12-22 00:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.3, 93.0, None, 4.2, 5.3, 1989-12-22 01:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.1, 93.0, None, 4.2, 5.3, 1989-12-22 02:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.2, 93.0, None, 4.2, 5.3, 1989-12-22 03:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-22 04:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.2, 93.0, None, 4.2, 5.3, 1989-12-22 05:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.0, 93.0, None, 4.2, 5.3, 1989-12-22 06:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 4.9, 94.0, None, 4.9, 4.9, 1989-12-22 07:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.0, 94.0, None, 4.9, 5.0, 1989-12-22 08:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.2, 94.0, None, 4.9, 5.2, 1989-12-22 09:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.7, 92.0, None, 4.9, 5.7, 1989-12-22 10:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 6.2, 91.0, None, 4.9, 6.2, 1989-12-22 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 6.5, 87.0, None, 4.9, 6.5, 1989-12-22 12:00:00, 13.0, 0.0, 2.0, 22.0, 117.0
None, 5.8, 88.0, None, 4.9, 6.5, 1989-12-22 13:00:00, None, None, None, None, None
None, 6.4, 84.0, None, 4.9, 6.5, 1989-12-22 14:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.8, 86.0, None, 4.9, 6.5, 1989-12-22 15:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.5, 93.0, None, 1.5, 2.7, 1989-12-27 09:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.2, 93.0, None, 1.2, 2.7, 1989-12-27 10:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.6, 94.0, None, 1.2, 2.7, 1989-12-27 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 2.3, 93.0, None, 1.2, 2.7, 1989-12-27 12:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.8, 93.0, None, 1.2, 2.7, 1989-12-27 13:00:00, 0.0, 2.0, 0.0, 0.0, 90.0
None, 1.0, 93.0, None, 1.0, 2.7, 1989-12-27 14:00:00, 0.0, 2.0, 0.0, 0.0, 90.0
None, 0.9, 94.0, None, 0.9, 2.7, 1989-12-27 15:00:00, 0.0, 2.0, 0.0, 0.0, 90.0
None, 1.2, 94.0, None, 0.9, 2.7, 1989-12-27 17:00:00, 0.0, 2.0, 0.0, 0.0, 90.0
None, 1.1, 94.0, None, 0.9, 2.7, 1989-12-27 18:00:00, 0.0, 2.0, 0.0, 0.0, 90.0
None, 1.1, 94.0, None, 1.1, 1.1, 1989-12-27 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.0, 94.0, None, 1.0, 1.1, 1989-12-27 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.0, 94.0, None, 1.0, 1.1, 1989-12-27 21:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-27 22:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.2, 94.0, None, 0.2, 1.1, 1989-12-27 23:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.0, 94.0, None, 0.2, 1.1, 1989-12-28 00:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, None, None, None, None, None, 1989-12-28 01:00:00, 0.0, 0.0, 0.0, 0.0, 70.0
None, -0.3, 94.0, None, -0.5, 1.1, 1989-12-28 03:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-28 04:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.3, 94.0, None, -0.5, 1.1, 1989-12-28 05:00:00, 9.0, 0.0, 0.0, 4.0, 122.0
None, -0.3, 94.0, None, -0.5, 1.1, 1989-12-28 06:00:00, None, None, None, None, None
None, -0.8, 94.0, None, -0.8, -0.8, 1989-12-28 07:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, -0.4, 94.0, None, -0.8, -0.4, 1989-12-28 08:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.0, 95.0, None, -0.8, 0.0, 1989-12-28 09:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.1, 95.0, None, -0.8, 0.1, 1989-12-28 10:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.4, 95.0, None, -0.8, 1.4, 1989-12-28 11:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 6.0, 94.0, None, -0.8, 6.0, 1989-12-28 12:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 6.1, 91.0, None, -0.8, 6.1, 1989-12-28 13:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 5.1, 90.0, None, -0.8, 6.1, 1989-12-28 14:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.8, 91.0, None, -0.8, 6.1, 1989-12-28 15:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.3, 92.0, None, -0.8, 6.1, 1989-12-28 16:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 0.7, 92.0, None, -0.8, 6.1, 1989-12-28 17:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.2, 92.0, None, -0.8, 6.1, 1989-12-28 18:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 0.6, 93.0, None, 0.6, 0.6, 1989-12-28 19:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.1, 93.0, None, 0.6, 1.1, 1989-12-28 20:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.2, 93.0, None, 0.6, 1.2, 1989-12-28 21:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.1, 93.0, None, 0.6, 1.2, 1989-12-28 22:00:00, 0.0, 0.0, 0.0, 0.0, 90.0
None, 1.2, 93.0, None, 0.6, 1.2, 1989-12-28 23:00:00, None, None, None, None, None
None, 1.2, 93.0, None, 0.6, 1.2, 1989-12-29 00:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-29 01:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.2, 93.0, None, 0.6, 1.2, 1989-12-29 02:00:00, None, None, None, None, None
None, 1.3, 93.0, None, 0.6, 1.3, 1989-12-29 03:00:00, None, None, None, None, None
None, None, None, None, None, None, 1989-12-29 04:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.3, 93.0, None, 0.6, 1.5, 1989-12-29 05:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 1.3, 93.0, None, 0.6, 1.5, 1989-12-29 06:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.2, 94.0, None, 1.2, 3.2, 1989-12-29 12:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.4, 94.0, None, 1.2, 3.4, 1989-12-29 13:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.4, 94.0, None, 1.2, 3.4, 1989-12-29 14:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.8, 94.0, None, 1.2, 3.4, 1989-12-29 15:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 2.5, 94.0, None, 1.2, 3.4, 1989-12-29 16:00:00, 0.0, 1.0, 0.0, 0.0, 90.0
None, 3.5, 93.0, None, 3.3, 3.5, 1989-12-31 21:00:00, 8.0, 1.0, 0.0, 6.0, 103.0
None, 3.3, 93.0, None, 3.3, 3.5, 1989-12-31 22:00:00, 11.0, 1.0, 0.0, 6.0, 128.0
None, 3.4, 93.0, None, 3.3, 3.5, 1989-12-31 23:00:00, 27.0, 1.0, 1.0, 7.0, 167.0
