station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
-9.81, 77.78, None, None, None, 44.68, None, 205.6, 5.109, None, None, -13.0, None, None, 2019-12-01 14:00:00
-10.72, 78.26, None, None, None, 58.78, None, 148.1, 1.541, None, None, -13.0, None, None, 2019-12-01 15:00:00
-10.58, 78.5, None, None, None, 38.01, None, 172.8, 6.793, None, None, -13.0, None, None, 2019-12-01 16:00:00
-10.62, 78.62, None, None, None, 42.5, None, 194.0, 5.847, None, None, -13.0, None, None, 2019-12-01 17:00:00
-10.5, 78.74, None, None, None, 66.97, None, 246.1, 3.613, None, None, -13.0, None, None, 2019-12-01 18:00:00
-10.85, 78.64, None, None, None, 20.36, None, 235.1, 3.628, None, None, -13.0, None, None, 2019-12-01 19:00:00
-10.95, 78.66, None, None, None, 24.26, None, 224.3, 4.37, None, None, -14.0, None, None, 2019-12-01 20:00:00
-11.11, 78.72, None, None, None, 23.69, None, 221.2, 4.568, None, None, -14.0, None, None, 2019-12-01 21:00:00
-11.33, 78.74, None, None, None, 24.75, None, 227.9, 4.821, None, None, -14.0, None, None, 2019-12-01 22:00:00
-10.71, 78.82, None, None, None, 51.57, None, 169.9, 4.219, None, None, -13.0, None, None, 2019-12-01 23:00:00
-10.73, 78.77, None, None, None, 26.98, None, 222.9, 5.124, None, None, -13.0, None, None, 2019-12-02 00:00:00
-10.45, 78.85, None, None, None, 26.76, None, 209.7, 5.444, None, None, -13.0, None, None, 2019-12-02 01:00:00
-10.97, 78.84, None, None, None, 22.78, None, 221.5, 6.838, None, None, -13.0, None, None, 2019-12-02 02:00:00
-12.0, 78.62, None, None, None, 22.42, None, 241.5, 7.873, None, None, -15.0, None, None, 2019-12-02 03:00:00
-11.56, 78.69, None, None, None, 16.36, None, 255.8, 10.48, None, None, -14.0, None, None, 2019-12-02 04:00:00
-11.49, 78.56, None, None, None, 15.06, None, 227.2, 8.01, None, None, -14.0, None, None, 2019-12-02 05:00:00
-9.98, 78.95, None, None, None, 15.26, None, 221.1, 8.61, None, None, -13.0, None, None, 2019-12-02 06:00:00
-10.91, 78.82, None, None, None, 14.6, None, 227.9, 8.86, None, None, -14.0, None, None, 2019-12-02 07:00:00
-10.94, 78.87, None, None, None, 13.38, None, 248.7, 9.83, None, None, -14.0, None, None, 2019-12-02 08:00:00
-9.26, 79.07, None, None, None, 13.82, None, 230.4, 10.87, None, None, -12.0, None, None, 2019-12-02 09:00:00
-8.7, 79.23, None, None, None, 16.92, None, 234.9, 9.35, None, None, -11.0, None, None, 2019-12-02 10:00:00
-8.63, 79.05, None, None, None, 15.23, None, 229.9, 9.93, None, None, -11.0, None, None, 2019-12-02 11:00:00
-10.28, 79.12, None, None, None, 13.18, None, 226.3, 11.88, None, None, -13.0, None, None, 2019-12-02 12:00:00
-7.922, 79.33, None, None, None, 16.04, None, 229.2, 13.47, None, None, -10.0, None, None, 2019-12-02 13:00:00
-7.192, 79.67, None, None, None, 16.59, None, 231.3, 11.14, None, None, -10.0, None, None, 2019-12-02 14:00:00
-7.309, 79.65, None, None, None, 18.56, None, 228.6, 10.43, None, None, -10.0, None, None, 2019-12-02 15:00:00
-7.554, 79.63, None, None, None, 15.31, None, 249.0, 14.39, None, None, -10.0, None, None, 2019-12-02 16:00:00
-7.622, 79.68, None, None, None, 11.01, None, 259.5, 17.31, None, None, -10.0, None, None, 2019-12-02 17:00:00
-7.441, 79.68, None, None, None, 13.46, None, 277.7, 15.62, None, None, -10.0, None, None, 2019-12-02 18:00:00
-7.271, 79.78, None, None, None, 13.05, None, 279.9, 13.4, None, None, -10.0, None, None, 2019-12-02 19:00:00
-7.015, 79.82, None, None, None, 23.78, None, 249.7, 7.457, None, None, -9.0, None, None, 2019-12-02 20:00:00
-6.49, 79.94, None, None, None, 19.9, None, 227.7, 7.798, None, None, -9.0, None, None, 2019-12-02 21:00:00
-6.215, 80.0, None, None, None, 16.02, None, 223.2, 8.57, None, None, -9.0, None, None, 2019-12-02 22:00:00
-5.927, 80.1, None, None, None, 19.83, None, 217.9, 8.06, None, None, -8.0, None, None, 2019-12-02 23:00:00
-5.999, 80.1, None, None, None, 19.97, None, 218.7, 8.54, None, None, -9.0, None, None, 2019-12-03 00:00:00
-5.821, 80.1, None, None, None, 20.91, None, 219.3, 8.84, None, None, -8.0, None, None, 2019-12-03 01:00:00
-6.071, 80.1, None, None, None, 21.82, None, 224.3, 7.599, None, None, -9.0, None, None, 2019-12-03 02:00:00
-5.549, 80.1, None, None, None, 23.43, None, 221.5, 8.16, None, None, -8.0, None, None, 2019-12-03 03:00:00
-5.61, 80.3, None, None, None, 22.58, None, 222.5, 8.53, None, None, -8.0, None, None, 2019-12-03 04:00:00
-5.756, 80.2, None, None, None, 20.66, None, 224.1, 7.632, None, None, -8.0, None, None, 2019-12-03 05:00:00
-4.948, 80.5, None, None, None, 20.65, None, 220.1, 9.88, None, None, -7.0, None, None, 2019-12-03 06:00:00
-4.909, 80.3, None, None, None, 23.24, None, 217.9, 8.94, None, None, -7.0, None, None, 2019-12-03 07:00:00
-4.812, 80.4, None, None, None, 23.66, None, 218.4, 8.07, None, None, -7.0, None, None, 2019-12-03 08:00:00
-4.847, 80.1, None, None, None, 21.37, None, 219.7, 7.196, None, None, -7.0, None, None, 2019-12-03 09:00:00
-4.201, 80.6, None, None, None, 22.95, None, 218.7, 8.92, None, None, -7.0, None, None, 2019-12-03 10:00:00
-4.16, 80.4, None, None, None, 32.69, None, 218.8, 8.73, None, None, -6.0, None, None, 2019-12-03 11:00:00
-3.978, 80.4, None, None, None, 30.62, None, 215.0, 8.29, None, None, -6.0, None, None, 2019-12-03 12:00:00
-3.971, 80.2, None, None, None, 27.6, None, 214.6, 7.895, None, None, -7.0, None, None, 2019-12-03 13:00:00
-3.912, 80.6, None, None, None, 26.83, None, 213.2, 7.413, None, None, -7.0, None, None, 2019-12-03 14:00:00
-4.08, 80.3, None, None, None, 24.25, None, 215.6, 8.12, None, None, -7.0, None, None, 2019-12-03 15:00:00
-4.186, 80.6, None, None, None, 24.43, None, 216.0, 7.614, None, None, -7.0, None, None, 2019-12-03 16:00:00
-4.072, 80.6, None, None, None, 23.29, None, 210.3, 6.9, None, None, -7.0, None, None, 2019-12-03 17:00:00
-3.977, 80.6, None, None, None, 24.34, None, 204.3, 8.08, None, None, -7.0, None, None, 2019-12-03 18:00:00
-4.385, 80.4, None, None, None, 26.66, None, 210.8, 7.556, None, None, -7.0, None, None, 2019-12-03 19:00:00
-4.676, 80.3, None, None, None, 22.85, None, 212.5, 8.93, None, None, -7.0, None, None, 2019-12-03 20:00:00
-4.176, 80.8, None, None, None, 33.83, None, 200.0, 9.13, None, None, -7.0, None, None, 2019-12-03 21:00:00
-4.078, 80.8, None, None, None, 35.96, None, 200.9, 9.2, None, None, -7.0, None, None, 2019-12-03 22:00:00
-3.985, 80.8, None, None, None, 33.15, None, 193.6, 11.14, None, None, -7.0, None, None, 2019-12-03 23:00:00
-4.442, 80.5, None, None, None, 25.61, None, 206.5, 7.999, None, None, -7.0, None, None, 2019-12-04 00:00:00
-4.177, 80.8, None, None, None, 29.22, None, 204.9, 9.01, None, None, -7.0, None, None, 2019-12-04 01:00:00
-4.374, 80.7, None, None, None, 31.88, None, 202.2, 7.977, None, None, -7.0, None, None, 2019-12-04 02:00:00
-3.977, 80.9, None, None, None, 30.86, None, 194.5, 10.56, None, None, -7.0, None, None, 2019-12-04 03:00:00
-4.034, 80.8, None, None, None, 30.87, None, 191.4, 10.15, None, None, -7.0, None, None, 2019-12-04 04:00:00
-3.955, 80.8, None, None, None, 34.2, None, 204.0, 8.98, None, None, -6.0, None, None, 2019-12-04 05:00:00
-3.968, 80.9, None, None, None, 38.84, None, 189.7, 9.18, None, None, -6.0, None, None, 2019-12-04 06:00:00
-3.825, 80.9, None, None, None, 33.4, None, 193.8, 12.29, None, None, -6.0, None, None, 2019-12-04 07:00:00
-3.789, 80.9, None, None, None, 33.34, None, 193.6, 10.71, None, None, -6.0, None, None, 2019-12-04 08:00:00
-3.931, 80.9, None, None, None, 29.47, None, 204.2, 11.13, None, None, -6.0, None, None, 2019-12-04 09:00:00
-3.604, 80.8, None, None, None, 33.36, None, 204.8, 9.58, None, None, -6.0, None, None, 2019-12-04 10:00:00
-3.261, 80.8, None, None, None, 35.06, None, 209.0, 8.41, None, None, -6.0, None, None, 2019-12-04 11:00:00
-3.557, 80.5, None, None, None, 29.38, None, 229.2, 7.209, None, None, -6.0, None, None, 2019-12-04 12:00:00
-3.719, 80.6, None, None, None, 31.82, None, 220.7, 8.06, None, None, -6.0, None, None, 2019-12-04 13:00:00
-3.743, 80.7, None, None, None, 29.04, None, 222.5, 8.01, None, None, -6.0, None, None, 2019-12-04 14:00:00
-4.204, 80.8, None, None, None, 25.31, None, 238.4, 10.51, None, None, -7.0, None, None, 2019-12-04 15:00:00
-4.981, 80.6, None, None, None, 21.68, None, 257.0, 10.66, None, None, -7.0, None, None, 2019-12-04 16:00:00
-5.021, 80.7, None, None, None, 14.82, None, 273.5, 14.78, None, None, -8.0, None, None, 2019-12-04 17:00:00
-5.498, 80.5, None, None, None, 17.57, None, 280.7, 10.4, None, None, -8.0, None, None, 2019-12-04 18:00:00
-6.133, 80.4, None, None, None, 18.6, None, 278.1, 10.91, None, None, -9.0, None, None, 2019-12-04 19:00:00
-6.522, 80.3, None, None, None, 12.66, None, 264.9, 9.8, None, None, -9.0, None, None, 2019-12-04 20:00:00
-6.988, 80.2, None, None, None, 11.3, None, 259.8, 9.7, None, None, -9.0, None, None, 2019-12-04 21:00:00
-6.891, 80.2, None, None, None, 22.06, None, 259.3, 7.132, None, None, -9.0, None, None, 2019-12-04 22:00:00
-7.418, 79.97, None, None, None, 16.5, None, 282.0, 6.533, None, None, -10.0, None, None, 2019-12-04 23:00:00
-8.3, 79.57, None, None, None, 14.03, None, 275.1, 6.858, None, None, -11.0, None, None, 2019-12-05 00:00:00
-8.6, 79.73, None, None, None, 9.24, None, 257.8, 7.522, None, None, -11.0, None, None, 2019-12-05 01:00:00
-9.08, 79.88, None, None, None, 12.9, None, 255.7, 6.551, None, None, -11.0, None, None, 2019-12-05 02:00:00
-8.8, 79.86, None, None, None, 5.531, None, 249.2, 7.344, None, None, -11.0, None, None, 2019-12-05 03:00:00
-9.43, 79.65, None, None, None, 6.602, None, 245.2, 5.609, None, None, -12.0, None, None, 2019-12-05 04:00:00
-10.03, 79.66, None, None, None, 8.4, None, 251.2, 3.807, None, None, -13.0, None, None, 2019-12-05 05:00:00
-10.37, 79.46, None, None, None, 7.422, None, 253.2, 4.157, None, None, -13.0, None, None, 2019-12-05 06:00:00
-11.07, 79.02, None, None, None, 15.99, None, 247.5, 2.94, None, None, -14.0, None, None, 2019-12-05 07:00:00
-11.22, 78.28, None, None, None, 24.3, None, 294.3, 1.287, None, None, -14.0, None, None, 2019-12-05 08:00:00
-8.09, 76.68, None, None, None, 24.33, None, 245.2, 0.0, None, None, -11.0, None, None, 2019-12-05 09:00:00
-4.902, 77.76, None, None, None, 16.45, None, 239.9, 0.0, None, None, -8.0, None, None, 2019-12-05 10:00:00
-4.268, 78.64, None, None, None, 7.489, None, 275.7, 0.0, None, None, -7.0, None, None, 2019-12-05 11:00:00
-3.905, 78.69, None, None, None, 0.178, None, 279.7, 0.001, None, None, -7.0, None, None, 2019-12-05 12:00:00
-1.977, 78.36, None, None, None, 21.57, None, 265.2, 0.0, None, None, -5.0, None, None, 2019-12-05 13:00:00
-2.718, 79.09, None, None, None, 29.14, None, 215.6, 0.0, None, None, -5.0, None, None, 2019-12-05 14:00:00
-2.934, 79.39, None, None, None, 24.86, None, 228.1, 0.0, None, None, -6.0, None, None, 2019-12-05 15:00:00
-7.729, 78.74, None, None, None, 15.6, None, 244.5, 0.0, None, None, -11.0, None, None, 2019-12-05 16:00:00
-7.767, 80.1, None, None, None, 17.76, None, 234.7, 4.391, None, None, -10.0, None, None, 2019-12-05 17:00:00
-7.634, 80.1, None, None, None, 42.05, None, 199.4, 0.72, None, None, -10.0, None, None, 2019-12-05 18:00:00
-6.959, 80.4, None, None, None, 41.1, None, 190.6, 0.574, None, None, -9.0, None, None, 2019-12-05 19:00:00
-6.736, 80.4, None, None, None, 23.46, None, 231.4, 1.169, None, None, -9.0, None, None, 2019-12-05 20:00:00
-6.361, 80.5, None, None, None, 29.27, None, 216.7, 6.329, None, None, -9.0, None, None, 2019-12-05 21:00:00
-6.079, 80.6, None, None, None, 32.43, None, 206.9, 8.9, None, None, -9.0, None, None, 2019-12-05 22:00:00
-6.039, 80.5, None, None, None, 32.58, None, 213.9, 6.767, None, None, -9.0, None, None, 2019-12-05 23:00:00
-6.001, 80.6, None, None, None, 27.6, None, 216.6, 6.723, None, None, -8.0, None, None, 2019-12-06 00:00:00
-5.431, 80.8, None, None, None, 27.88, None, 209.9, 10.05, None, None, -8.0, None, None, 2019-12-06 01:00:00
-5.402, 80.7, None, None, None, 31.92, None, 205.3, 7.917, None, None, -8.0, None, None, 2019-12-06 02:00:00
-5.233, 80.8, None, None, None, 36.31, None, 202.8, 9.52, None, None, -8.0, None, None, 2019-12-06 03:00:00
-4.885, 80.9, None, None, None, 35.2, None, 197.3, 11.18, None, None, -7.0, None, None, 2019-12-06 04:00:00
-4.888, 80.9, None, None, None, 31.21, None, 204.5, 9.36, None, None, -7.0, None, None, 2019-12-06 05:00:00
-4.904, 80.8, None, None, None, 29.23, None, 220.1, 8.02, None, None, -8.0, None, None, 2019-12-06 06:00:00
-5.057, 80.8, None, None, None, 26.63, None, 212.0, 6.617, None, None, -7.0, None, None, 2019-12-06 07:00:00
-4.69, 81.1, None, None, None, 28.57, None, 202.5, 9.63, None, None, -7.0, None, None, 2019-12-06 08:00:00
-4.295, 81.1, None, None, None, 31.59, None, 201.7, 9.31, None, None, -7.0, None, None, 2019-12-06 09:00:00
-4.134, 80.9, None, None, None, 30.39, None, 218.4, 8.09, None, None, -7.0, None, None, 2019-12-06 10:00:00
-4.115, 81.0, None, None, None, 31.58, None, 221.3, 9.02, None, None, -7.0, None, None, 2019-12-06 11:00:00
-3.775, 81.2, None, None, None, 30.48, None, 211.1, 7.72, None, None, -6.0, None, None, 2019-12-06 12:00:00
-3.845, 81.0, None, None, None, 30.89, None, 218.2, 7.187, None, None, -6.0, None, None, 2019-12-06 13:00:00
-4.06, 80.9, None, None, None, 34.82, None, 208.7, 6.14, None, None, -7.0, None, None, 2019-12-06 14:00:00
-4.422, 81.0, None, None, None, 37.65, None, 211.3, 6.256, None, None, -7.0, None, None, 2019-12-06 15:00:00
-4.29, 81.1, None, None, None, 32.32, None, 208.0, 8.26, None, None, -7.0, None, None, 2019-12-06 16:00:00
-4.417, 81.1, None, None, None, 33.74, None, 216.5, 5.981, None, None, -7.0, None, None, 2019-12-06 17:00:00
-4.538, 80.9, None, None, None, 33.87, None, 220.2, 5.378, None, None, -7.0, None, None, 2019-12-06 18:00:00
-4.771, 81.0, None, None, None, 33.31, None, 217.3, 5.787, None, None, -7.0, None, None, 2019-12-06 19:00:00
-4.748, 81.0, None, None, None, 31.02, None, 214.2, 5.17, None, None, -7.0, None, None, 2019-12-06 20:00:00
-4.888, 80.9, None, None, None, 29.92, None, 222.1, 4.584, None, None, -7.0, None, None, 2019-12-06 21:00:00
-4.988, 81.0, None, None, None, 39.67, None, 220.2, 5.056, None, None, -8.0, None, None, 2019-12-06 22:00:00
-4.992, 81.0, None, None, None, 42.54, None, 205.9, 6.53, None, None, -7.0, None, None, 2019-12-06 23:00:00
-5.132, 80.9, None, None, None, 38.65, None, 199.4, 7.099, None, None, -7.0, None, None, 2019-12-07 00:00:00
-5.146, 80.9, None, None, None, 35.03, None, 205.2, 6.102, None, None, -7.0, None, None, 2019-12-07 01:00:00
-5.125, 81.0, None, None, None, 32.16, None, 204.8, 6.457, None, None, -7.0, None, None, 2019-12-07 02:00:00
-5.054, 81.0, None, None, None, 31.7, None, 198.2, 7.031, None, None, -8.0, None, None, 2019-12-07 03:00:00
-5.032, 81.0, None, None, None, 31.51, None, 208.6, 6.104, None, None, -8.0, None, None, 2019-12-07 04:00:00
-4.989, 81.0, None, None, None, 30.51, None, 214.9, 3.786, None, None, -7.0, None, None, 2019-12-07 05:00:00
-5.107, 80.9, None, None, None, 23.95, None, 232.3, 4.399, None, None, -7.0, None, None, 2019-12-07 06:00:00
-5.112, 81.0, None, None, None, 24.1, None, 224.0, 3.805, None, None, -8.0, None, None, 2019-12-07 07:00:00
-5.151, 81.0, None, None, None, 19.48, None, 230.3, 1.415, None, None, -8.0, None, None, 2019-12-07 08:00:00
-4.967, 81.1, None, None, None, 22.09, None, 221.5, 3.988, None, None, -7.0, None, None, 2019-12-07 09:00:00
-4.593, 81.0, None, None, None, 24.1, None, 231.5, 2.688, None, None, -7.0, None, None, 2019-12-07 10:00:00
-4.582, 80.9, None, None, None, 16.96, None, 256.9, 4.267, None, None, -7.0, None, None, 2019-12-07 11:00:00
-3.975, 81.0, None, None, None, 22.51, None, 253.8, 3.542, None, None, -6.0, None, None, 2019-12-07 12:00:00
-3.554, 81.3, None, None, None, 15.38, None, 265.9, 1.245, None, None, -6.0, None, None, 2019-12-07 13:00:00
-4.112, 81.0, None, None, None, 22.11, None, 253.9, 0.0, None, None, -7.0, None, None, 2019-12-07 14:00:00
-4.669, 80.9, None, None, None, 21.06, None, 235.2, 0.0, None, None, -7.0, None, None, 2019-12-07 15:00:00
-5.015, 80.9, None, None, None, 13.13, None, 243.4, 0.0, None, None, -7.0, None, None, 2019-12-07 16:00:00
-5.577, 80.8, None, None, None, 10.67, None, 236.0, 0.0, None, None, -8.0, None, None, 2019-12-07 17:00:00
-5.769, 80.8, None, None, None, 15.45, None, 234.6, 0.0, None, None, -8.0, None, None, 2019-12-07 18:00:00
-5.942, 80.8, None, None, None, 17.56, None, 238.9, 0.0, None, None, -8.0, None, None, 2019-12-07 19:00:00
-5.899, 80.9, None, None, None, 20.24, None, 234.5, 0.0, None, None, -8.0, None, None, 2019-12-07 20:00:00
-6.213, 80.6, None, None, None, 18.77, None, 238.8, 0.0, None, None, -9.0, None, None, 2019-12-07 21:00:00
-5.932, 81.1, None, None, None, 17.18, None, 243.8, 3.406, None, None, -8.0, None, None, 2019-12-07 22:00:00
-5.973, 80.9, None, None, None, 18.53, None, 247.8, 11.18, None, None, -8.0, None, None, 2019-12-07 23:00:00
-6.119, 80.9, None, None, None, 15.84, None, 260.2, 13.05, None, None, -9.0, None, None, 2019-12-08 00:00:00
-6.471, 80.9, None, None, None, 17.64, None, 268.9, 16.27, None, None, -9.0, None, None, 2019-12-08 01:00:00
-6.818, 80.8, None, None, None, 18.71, None, 284.7, 15.2, None, None, -9.0, None, None, 2019-12-08 02:00:00
-7.329, 80.7, None, None, None, 19.47, None, 284.5, 14.35, None, None, -10.0, None, None, 2019-12-08 03:00:00
-8.43, 80.4, None, None, None, 15.26, None, 282.7, 15.66, None, None, -11.0, None, None, 2019-12-08 04:00:00
-9.05, 80.3, None, None, None, 14.0, None, 282.7, 16.83, None, None, -12.0, None, None, 2019-12-08 05:00:00
-9.71, 80.1, None, None, None, 13.91, None, 287.0, 16.37, None, None, -12.0, None, None, 2019-12-08 06:00:00
-10.28, 79.99, None, None, None, 23.71, None, 293.7, 16.24, None, None, -13.0, None, None, 2019-12-08 07:00:00
-10.61, 79.98, None, None, None, 20.85, None, 284.8, 17.99, None, None, -13.0, None, None, 2019-12-08 08:00:00
-10.47, 79.88, None, None, None, 14.22, None, 254.8, 19.77, None, None, -13.0, None, None, 2019-12-08 09:00:00
-10.32, 79.94, None, None, None, 17.33, None, 244.9, 15.07, None, None, -13.0, None, None, 2019-12-08 10:00:00
-10.63, 79.77, None, None, None, 18.72, None, 245.6, 16.12, None, None, -13.0, None, None, 2019-12-08 11:00:00
-10.58, 79.8, None, None, None, 11.61, None, 261.7, 17.9, None, None, -13.0, None, None, 2019-12-08 12:00:00
-10.2, 79.93, None, None, None, 12.31, None, 253.8, 17.13, None, None, -13.0, None, None, 2019-12-08 13:00:00
-10.47, 79.64, None, None, None, 12.54, None, 263.1, 16.2, None, None, -13.0, None, None, 2019-12-08 14:00:00
-10.79, 79.66, None, None, None, 12.67, None, 266.6, 13.71, None, None, -13.0, None, None, 2019-12-08 15:00:00
-11.6, 79.57, None, None, None, 12.04, None, 255.6, 14.01, None, None, -14.0, None, None, 2019-12-08 16:00:00
-11.63, 79.65, None, None, None, 11.16, None, 263.2, 15.89, None, None, -14.0, None, None, 2019-12-08 17:00:00
-12.01, 79.51, None, None, None, 12.45, None, 258.2, 16.24, None, None, -15.0, None, None, 2019-12-08 18:00:00
-12.37, 79.45, None, None, None, 15.44, None, 258.1, 17.74, None, None, -15.0, None, None, 2019-12-08 19:00:00
-12.59, 79.28, None, None, None, 16.97, None, 274.6, 11.3, None, None, -15.0, None, None, 2019-12-08 20:00:00
-12.68, 79.37, None, None, None, 17.99, None, 253.1, 10.98, None, None, -15.0, None, None, 2019-12-08 21:00:00
-12.81, 79.41, None, None, None, 14.05, None, 241.3, 13.83, None, None, -15.0, None, None, 2019-12-08 22:00:00
-12.75, 79.43, None, None, None, 10.56, None, 246.9, 18.64, None, None, -15.0, None, None, 2019-12-08 23:00:00
-12.89, 79.39, None, None, None, 11.86, None, 259.6, 15.96, None, None, -15.0, None, None, 2019-12-09 00:00:00
-12.71, 79.5, None, None, None, 13.7, None, 245.9, 14.47, None, None, -15.0, None, None, 2019-12-09 01:00:00
-12.36, 79.58, None, None, None, 12.39, None, 230.7, 17.77, None, None, -15.0, None, None, 2019-12-09 02:00:00
